abc_team,xyz_team,abc_player_letter,abc_player_license,abc_player_name,abc_player_score,xyz_player_letter,xyz_player_license,xyz_player_name,xyz_player_score
EL CERCLE TT GRÀCIA,TARINAS CALELLA,A,6880,COLET Albert,0,Y,14422,TORROJA Jordi,3
EL CERCLE TT GRÀCIA,TARINAS CALELLA,B,14260,GENOVES Jordi,0,X,12196,ROCA Julio,3
EL CERCLE TT GRÀCIA,TARINAS CALELLA,C,7132,GRACIA Rafael,3,Z,13293,LOPEZ Josep Maria,2
EL CERCLE TT GRÀCIA,TARINAS CALELLA,A,6880,COLET Albert,1,X,12196,ROCA Julio,3
EL CERCLE TT GRÀCIA,TARINAS CALELLA,C,7132,GRACIA Rafael,0,Y,14422,TORROJA Jordi,3
EL CERCLE TT GRÀCIA,TARINAS CALELLA,B,14260,GENOVES Jordi,0,Z,13293,LOPEZ Josep Maria,3
CTT DELS HORTS 2000,TURRIS BADALONA,A,162,TIRADO Andrés,2,Y,10816,LÓPEZ Carlos Alberto,3
CTT DELS HORTS 2000,TURRIS BADALONA,C,7652,SANCHEZ Fernando,0,Z,10351,GARRIGA Sergi,3
CTT DELS HORTS 2000,TURRIS BADALONA,A,162,TIRADO Andrés,2,X,8327,MORATA Manuel,3
CTT DELS HORTS 2000,TURRIS BADALONA,C,7652,SANCHEZ Fernando,3,Y,10816,LÓPEZ Carlos Alberto,1
CTT LA UNIÓ,CTT POBLENOU,A,7854,VILALTA Jaime,2,Y,6209,CAPILLA Carlos,3
CTT LA UNIÓ,CTT POBLENOU,B,15786,VILLARONGA Miquel,0,X,124,GARCES Lorenzo,3
CTT LA UNIÓ,CTT POBLENOU,C,14991,CASAJUANA Sebastia,0,Z,483,CASTILLO Antonio,3
CTT LA UNIÓ,CTT POBLENOU,A,7854,VILALTA Jaime,0,X,124,GARCES Lorenzo,3
CTT LA UNIÓ,CTT POBLENOU,C,14991,CASAJUANA Sebastia,0,Y,6209,CAPILLA Carlos,3
CTT LA UNIÓ,CTT POBLENOU,B,15786,VILLARONGA Miquel,0,Z,483,CASTILLO Antonio,3
EL CENTRE,CTT VILASSAR DE MAR L'OBRERA,A,16557,TORRECILLA Xavier,3,Y,16462,KOKKO Essa,0
EL CENTRE,CTT VILASSAR DE MAR L'OBRERA,B,5620,MENDOZA Alejandro,0,X,12981,CARBONELL Tura,3
EL CENTRE,CTT VILASSAR DE MAR L'OBRERA,C,16492,HÄRING Arthur,0,Z,2236,FOLCH Jordi,3
EL CENTRE,CTT VILASSAR DE MAR L'OBRERA,A,16557,TORRECILLA Xavier,0,X,12981,CARBONELL Tura,3
EL CENTRE,CTT VILASSAR DE MAR L'OBRERA,C,16492,HÄRING Arthur,3,Y,16462,KOKKO Essa,2
EL CENTRE,CTT VILASSAR DE MAR L'OBRERA,B,5620,MENDOZA Alejandro,0,Z,2236,FOLCH Jordi,3
