abc_team,xyz_team,abc_player_letter,abc_player_license,abc_player_name,abc_player_score,xyz_player_letter,xyz_player_license,xyz_player_name,xyz_player_score
EL CENTRE,EL CERCLE TT GRÀCIA,A,14936,YU Carlos,3,Y,180,TORT Jordi,1
EL CENTRE,EL CERCLE TT GRÀCIA,B,16557,TORRECILLA Xavier,3,X,12142,DE ELIAS Berenguer,0
EL CENTRE,EL CERCLE TT GRÀCIA,C,16492,HÄRING Arthur,3,Z,14260,GENOVES Jordi,1
EL CENTRE,EL CERCLE TT GRÀCIA,A,14936,YU Carlos,3,X,12142,DE ELIAS Berenguer,2
EL CENTRE,EL CERCLE TT GRÀCIA,C,16492,HÄRING Arthur,1,Y,180,TORT Jordi,3
EL CENTRE,EL CERCLE TT GRÀCIA,B,16557,TORRECILLA Xavier,3,Z,14260,GENOVES Jordi,0
CTT VILASSAR DE MAR L'OBRERA,CTT LA UNIÓ,A,5651,HIGUERAS Manuel,3,Y,13813,MIRAS Pedro,0
CTT VILASSAR DE MAR L'OBRERA,CTT LA UNIÓ,B,3318,GIMENEZ Antonio,3,X,8899,VILALTA Albert,0
CTT VILASSAR DE MAR L'OBRERA,CTT LA UNIÓ,C,2236,FOLCH Jordi,2,Z,7854,VILALTA Jaime,3
CTT VILASSAR DE MAR L'OBRERA,CTT LA UNIÓ,A,5651,HIGUERAS Manuel,3,X,8899,VILALTA Albert,0
CTT VILASSAR DE MAR L'OBRERA,CTT LA UNIÓ,C,2236,FOLCH Jordi,3,Y,13813,MIRAS Pedro,0
CTT VILASSAR DE MAR L'OBRERA,CTT LA UNIÓ,B,3318,GIMENEZ Antonio,3,Z,7854,VILALTA Jaime,2
CTT POBLENOU,CTT DELS HORTS 2000,C,12251,ALONSO Joan,3,Z,162,TIRADO Andrés,0
CTT POBLENOU,CTT DELS HORTS 2000,C,12251,ALONSO Joan,3,Y,2485,BRETONES Francisco,0
CTT POBLENOU,CTT DELS HORTS 2000,B,11509,VENDRELL Jordi,1,Z,162,TIRADO Andrés,3
TURRIS BADALONA,TARINAS CALELLA,A,7680,MAQUEDA Joan,0,Y,15723,SEVILLA Javier,3
TURRIS BADALONA,TARINAS CALELLA,B,7381,CODINA Jordi,0,X,93,PUIG Jaume,3
TURRIS BADALONA,TARINAS CALELLA,C,10061,RULL Jordi,0,Z,11244,VILALTA Agusti,3
TURRIS BADALONA,TARINAS CALELLA,A,7680,MAQUEDA Joan,0,X,93,PUIG Jaume,3
TURRIS BADALONA,TARINAS CALELLA,C,10061,RULL Jordi,1,Y,15723,SEVILLA Javier,3
TURRIS BADALONA,TARINAS CALELLA,B,7381,CODINA Jordi,1,Z,11244,VILALTA Agusti,3
