abc_team,xyz_team,abc_player_letter,abc_player_license,abc_player_name,abc_player_score,xyz_player_letter,xyz_player_license,xyz_player_name,xyz_player_score
CTT SANTA PERPETUA ''B'',TT C. JEMA,A,13216,SANCHEZ Isaac,3,Y,89,GARCIA Angel,2
CTT SANTA PERPETUA ''B'',TT C. JEMA,B,17605,GARCIA Jose Luis,2,X,260,LLANAS Albert,3
CTT SANTA PERPETUA ''B'',TT C. JEMA,C,12908,PRUNES Alfredo,3,Z,17054,MARI Carlos,1
CTT SANTA PERPETUA ''B'',TT C. JEMA,A,13216,SANCHEZ Isaac,3,X,260,LLANAS Albert,0
CTT SANTA PERPETUA ''B'',TT C. JEMA,C,12908,PRUNES Alfredo,0,Y,89,GARCIA Angel,3
CTT SANTA PERPETUA ''B'',TT C. JEMA,B,17605,GARCIA Jose Luis,3,Z,17054,MARI Carlos,1
ATT PREMIÀ DE MAR,CTT VILASSAR DE MAR L'OBRERA,A,887,COLLDEFORN Jaume,3,Y,16460,RODRIGUEZ Alejandro,0
ATT PREMIÀ DE MAR,CTT VILASSAR DE MAR L'OBRERA,B,16646,CHECA Roberto,3,X,14506,BADIA Anna,1
ATT PREMIÀ DE MAR,CTT VILASSAR DE MAR L'OBRERA,C,16731,ROVIRA Juan Carlos,1,Z,5926,RECODER Carles,3
ATT PREMIÀ DE MAR,CTT VILASSAR DE MAR L'OBRERA,A,887,COLLDEFORN Jaume,3,X,14506,BADIA Anna,1
ATT PREMIÀ DE MAR,CTT VILASSAR DE MAR L'OBRERA,C,16731,ROVIRA Juan Carlos,2,Y,16460,RODRIGUEZ Alejandro,3
ATT PREMIÀ DE MAR,CTT VILASSAR DE MAR L'OBRERA,B,16646,CHECA Roberto,3,Z,5926,RECODER Carles,0
"LLUÏSOS DE GRÀCIA ""B""",CTT GRANOLLERS ''A'',A,16813,CHAYROUSSE Marçal,0,Y,12657,COROMINAS Xavier,3
"LLUÏSOS DE GRÀCIA ""B""",CTT GRANOLLERS ''A'',B,17965,GABAÑACH Marçal,0,X,1156,SELVA David,3
"LLUÏSOS DE GRÀCIA ""B""",CTT GRANOLLERS ''A'',C,15634,ISERN Jan Ziad,1,Z,17229,GARCÍA Xavier,3
"LLUÏSOS DE GRÀCIA ""B""",CTT GRANOLLERS ''A'',A,16813,CHAYROUSSE Marçal,0,X,1156,SELVA David,3
"LLUÏSOS DE GRÀCIA ""B""",CTT GRANOLLERS ''A'',C,15634,ISERN Jan Ziad,1,Y,12657,COROMINAS Xavier,3
"LLUÏSOS DE GRÀCIA ""B""",CTT GRANOLLERS ''A'',B,17965,GABAÑACH Marçal,0,Z,17229,GARCÍA Xavier,3
EUROCLIMA BADALONA ''A'',CN MATARÓ,B,14733,LAVADO Dídac,3,X,11351,RIBAS Martí,2
EUROCLIMA BADALONA ''A'',CN MATARÓ,C,16270,SÁNCHEZ Pol,3,Z,15779,GONZALEZ Ot,0
EUROCLIMA BADALONA ''A'',CN MATARÓ,A,15124,FERNÀNDEZ Hugo,3,X,11351,RIBAS Martí,0
EUROCLIMA BADALONA ''A'',CN MATARÓ,B,14733,LAVADO Dídac,3,Z,15779,GONZALEZ Ot,0
CATT SANT CELONI ''B'',CTT CARDEDEU EIG,A,16881,CAO Martí,2,Y,16715,BOIX Roc,3
CATT SANT CELONI ''B'',CTT CARDEDEU EIG,B,17667,PUENTE Oriol,3,X,16977,PRADES Nel,0
CATT SANT CELONI ''B'',CTT CARDEDEU EIG,C,17666,SALA Roger,0,Z,15517,LIAO Arnau,3
CATT SANT CELONI ''B'',CTT CARDEDEU EIG,A,16881,CAO Martí,3,X,16977,PRADES Nel,2
CATT SANT CELONI ''B'',CTT CARDEDEU EIG,C,17666,SALA Roger,1,Y,16715,BOIX Roc,3
CATT SANT CELONI ''B'',CTT CARDEDEU EIG,B,17667,PUENTE Oriol,1,Z,15517,LIAO Arnau,3
TARINAS CALELLA,CTT CANET DE MAR,A,13743,COLOMINAS Ivet,3,Y,16958,CAPPI Xavier,0
TARINAS CALELLA,CTT CANET DE MAR,B,12259,ARCOS Lola,3,X,18203,MIRO Sergi,2
TARINAS CALELLA,CTT CANET DE MAR,C,12258,ARCOS Candela,3,Z,16959,CANET Zenon,0
TARINAS CALELLA,CTT CANET DE MAR,A,13743,COLOMINAS Ivet,3,X,18203,MIRO Sergi,1
TARINAS CALELLA,CTT CANET DE MAR,C,12258,ARCOS Candela,3,Y,16958,CAPPI Xavier,2
TARINAS CALELLA,CTT CANET DE MAR,B,12259,ARCOS Lola,3,Z,16959,CANET Zenon,0
