abc_team,xyz_team,abc_player_letter,abc_player_license,abc_player_name,abc_player_score,xyz_player_letter,xyz_player_license,xyz_player_name,xyz_player_score
"LLUÏSOS DE GRÀCIA ""C""",CTT POBLENOU ''B'',A,13594,RODRÍGUEZ Marc,3,Y,4684,PAZOS Robert,2
"LLUÏSOS DE GRÀCIA ""C""",CTT POBLENOU ''B'',B,15079,VALERO Marti,3,X,12253,SANCHEZ Miquel,2
"LLUÏSOS DE GRÀCIA ""C""",CTT POBLENOU ''B'',C,16500,FAHERTY Santiago,2,Z,17990,CLEMENT Arnaud,3
"LLUÏSOS DE GRÀCIA ""C""",CTT POBLENOU ''B'',A,13594,RODRÍGUEZ Marc,3,X,12253,SANCHEZ Miquel,0
"LLUÏSOS DE GRÀCIA ""C""",CTT POBLENOU ''B'',C,16500,FAHERTY Santiago,2,Y,4684,PAZOS Robert,3
"LLUÏSOS DE GRÀCIA ""C""",CTT POBLENOU ''B'',B,15079,VALERO Marti,2,Z,17990,CLEMENT Arnaud,3
CETT SANT ANDREU DE LA BARCA,MASQUEFA TTC ''A'',A,13282,REQUENA Diego,3,Y,16997,PUIG Anselm,1
CETT SANT ANDREU DE LA BARCA,MASQUEFA TTC ''A'',B,13279,DONAIRE Juan Francisco,1,X,11199,SAMPERE Daniel,3
CETT SANT ANDREU DE LA BARCA,MASQUEFA TTC ''A'',C,15394,CASAS Ramón,1,Z,7613,FLORES Juan Antonio,3
CETT SANT ANDREU DE LA BARCA,MASQUEFA TTC ''A'',A,13282,REQUENA Diego,1,X,11199,SAMPERE Daniel,3
CETT SANT ANDREU DE LA BARCA,MASQUEFA TTC ''A'',C,15394,CASAS Ramón,2,Y,16997,PUIG Anselm,3
CETT SANT ANDREU DE LA BARCA,MASQUEFA TTC ''A'',B,13279,DONAIRE Juan Francisco,1,Z,7613,FLORES Juan Antonio,3
CTT ATENEU 1882,CTT DELS HORTS 2000,A,13217,MARTINEZ Francisco,3,Y,16888,NOYA Bernat,0
CTT ATENEU 1882,CTT DELS HORTS 2000,B,13541,SÁNCHEZ Antonio,2,X,15579,DÍAZ Héctor,3
CTT ATENEU 1882,CTT DELS HORTS 2000,C,11209,VELEZ Alex,3,Z,17661,MORALO Diego,0
CTT ATENEU 1882,CTT DELS HORTS 2000,A,13217,MARTINEZ Francisco,3,X,15579,DÍAZ Héctor,0
CTT ATENEU 1882,CTT DELS HORTS 2000,C,11209,VELEZ Alex,3,Y,16888,NOYA Bernat,0
CTT ATENEU 1882,CTT DELS HORTS 2000,B,13541,SÁNCHEZ Antonio,3,Z,17661,MORALO Diego,1
"CTT CASTELLDEFELS ""A""",CTT CASTELLGALÍ ''B'',A,15565,TONCA Nicolae,1,Y,17615,LAFOZ Robert,3
"CTT CASTELLDEFELS ""A""",CTT CASTELLGALÍ ''B'',B,12362,HONDARZA Cesar,3,X,2981,BRU Manuel,1
"CTT CASTELLDEFELS ""A""",CTT CASTELLGALÍ ''B'',C,13123,ROSELLÓ Lluís,3,Z,17624,MOLINA David,1
"CTT CASTELLDEFELS ""A""",CTT CASTELLGALÍ ''B'',A,15565,TONCA Nicolae,0,X,2981,BRU Manuel,3
"CTT CASTELLDEFELS ""A""",CTT CASTELLGALÍ ''B'',C,13123,ROSELLÓ Lluís,2,Y,17615,LAFOZ Robert,3
"CTT CASTELLDEFELS ""A""",CTT CASTELLGALÍ ''B'',B,12362,HONDARZA Cesar,3,Z,17624,MOLINA David,2
ÀNECBLAU - TT ELS JOVES,CTT SENTMENAT,A,17403,NAVARRO Eduard,0,Y,13065,MARTINEZ Luis,3
ÀNECBLAU - TT ELS JOVES,CTT SENTMENAT,B,14283,FERNANDEZ Victor,0,X,12154,NOVA Xavier,3
ÀNECBLAU - TT ELS JOVES,CTT SENTMENAT,C,17302,CORTÉS David,0,Z,16723,ORRIOLS Josep Ramon,3
ÀNECBLAU - TT ELS JOVES,CTT SENTMENAT,A,17403,NAVARRO Eduard,0,X,12154,NOVA Xavier,3
ÀNECBLAU - TT ELS JOVES,CTT SENTMENAT,C,17302,CORTÉS David,0,Y,13065,MARTINEZ Luis,3
ÀNECBLAU - TT ELS JOVES,CTT SENTMENAT,B,14283,FERNANDEZ Victor,1,Z,16723,ORRIOLS Josep Ramon,3
TT L'HOSPITALET,DECATHLON BADALONA,A,15993,BERTOLIN Alberto,3,Y,7566,PRAT Eduard,0
TT L'HOSPITALET,DECATHLON BADALONA,B,16210,BELTRAN Pol,1,X,14967,PASTOR Abel,3
TT L'HOSPITALET,DECATHLON BADALONA,C,14018,DANTAS Gabriel,1,Z,6238,BASSAS Albert,3
TT L'HOSPITALET,DECATHLON BADALONA,A,15993,BERTOLIN Alberto,0,X,14967,PASTOR Abel,3
TT L'HOSPITALET,DECATHLON BADALONA,C,14018,DANTAS Gabriel,1,Y,7566,PRAT Eduard,3
TT L'HOSPITALET,DECATHLON BADALONA,B,16210,BELTRAN Pol,3,Z,6238,BASSAS Albert,0
