abc_team,xyz_team,abc_player_letter,abc_player_license,abc_player_name,abc_player_score,xyz_player_letter,xyz_player_license,xyz_player_name,xyz_player_score
FALCONS DE SABADELL-MASIA,FOMENT MARTINENC,B,6394,ADALID Carlos,3,X,326,FORNES Lluis,0
FALCONS DE SABADELL-MASIA,FOMENT MARTINENC,C,7647,BALMES Oriol,2,Z,13124,PLANES Arnau,3
FALCONS DE SABADELL-MASIA,FOMENT MARTINENC,A,7970,GIBERT Marc,3,X,326,FORNES Lluis,0
FALCONS DE SABADELL-MASIA,FOMENT MARTINENC,C,7647,BALMES Oriol,3,Y,13126,GRACIA Jordi,1
FALCONS DE SABADELL-MASIA,FOMENT MARTINENC,B,6394,ADALID Carlos,3,Z,13124,PLANES Arnau,1
CTT BARCELONA,CTT RODA DE TER,B,8868,COSTA Oriol,3,X,5286,OLIVA Albert,2
CTT BARCELONA,CTT RODA DE TER,C,8877,VELEZ Oriol,0,Z,12122,LLASTANÓS Alex,3
CTT BARCELONA,CTT RODA DE TER,A,9141,FORES Joan,3,X,5286,OLIVA Albert,1
CTT BARCELONA,CTT RODA DE TER,C,8877,VELEZ Oriol,3,Y,8127,MONTENEGRO Rafael,0
CTT BARCELONA,CTT RODA DE TER,B,8868,COSTA Oriol,2,Z,12122,LLASTANÓS Alex,3
CTT SANT QUIRZE DEL VALLÈS,MOLLET 2002 TT,B,4006,FONCUBIERTA Andres,3,X,7545,SIMON Andreu,2
CTT SANT QUIRZE DEL VALLÈS,MOLLET 2002 TT,C,125,MUÑOZ Josep Lluis,3,Z,4026,SANTOS David,0
CTT SANT QUIRZE DEL VALLÈS,MOLLET 2002 TT,A,2441,ALVAREZ Jose Maria,3,X,7545,SIMON Andreu,0
CTT SANT QUIRZE DEL VALLÈS,MOLLET 2002 TT,C,125,MUÑOZ Josep Lluis,3,Y,1161,CORTES Jonathan,2
CTT SANT QUIRZE DEL VALLÈS,MOLLET 2002 TT,B,4006,FONCUBIERTA Andres,1,Z,4026,SANTOS David,3
AGRUPACIÓ CONGRÉS,EL CENTRE,B,622,OTERO Fernando,1,X,3548,ALVAREZ Enrique Sotero,3
AGRUPACIÓ CONGRÉS,EL CENTRE,C,108,ALEMANY Antonio,3,Z,7213,FELIU Javier,2
AGRUPACIÓ CONGRÉS,EL CENTRE,A,7328,PIQUER Carlos,2,X,3548,ALVAREZ Enrique Sotero,3
AGRUPACIÓ CONGRÉS,EL CENTRE,C,108,ALEMANY Antonio,0,Y,292,CHACON Alejandro,3
AGRUPACIÓ CONGRÉS,EL CENTRE,B,622,OTERO Fernando,3,Z,7213,FELIU Javier,1
BADALONA IDIOMES,BLANXART XALOC OLESA,B,8330,MARIMON Francisco Javier,0,X,631,RUIZ Cristobal,3
BADALONA IDIOMES,BLANXART XALOC OLESA,C,149,NOLIS Josep Mª,3,Z,1070,HUERTAS Ruben,1
BADALONA IDIOMES,BLANXART XALOC OLESA,A,4961,GIMENEZ Nestor,3,X,631,RUIZ Cristobal,1
BADALONA IDIOMES,BLANXART XALOC OLESA,C,149,NOLIS Josep Mª,3,Y,4348,LLONGUERAS Valenti,1
BADALONA IDIOMES,BLANXART XALOC OLESA,B,8330,MARIMON Francisco Javier,2,Z,1070,HUERTAS Ruben,3
MASQUEFA TTC,CTT ATENEU 1882 ''B'',B,12214,VIDAL Raul,3,X,8216,BONALUQUE Sergio,0
MASQUEFA TTC,CTT ATENEU 1882 ''B'',C,4527,BONASTRE Ferran,3,Z,5008,FERNANDEZ Sergio,1
MASQUEFA TTC,CTT ATENEU 1882 ''B'',A,6500,SANCHEZ Didac,3,X,8216,BONALUQUE Sergio,0
MASQUEFA TTC,CTT ATENEU 1882 ''B'',C,4527,BONASTRE Ferran,0,Y,8332,MORA Isaac,3
MASQUEFA TTC,CTT ATENEU 1882 ''B'',B,12288,VIDAL Gerard,1,Z,5008,FERNANDEZ Sergio,3
