abc_team,xyz_team,abc_player_letter,abc_player_license,abc_player_name,abc_player_score,xyz_player_letter,xyz_player_license,xyz_player_name,xyz_player_score
CTT LA POBLA DE LILLET,TT CASTELLDEFELS,B,5029,GIRALT Daniel,0,X,4483,CAMPOS Alberto,3
CTT LA POBLA DE LILLET,TT CASTELLDEFELS,C,5410,GALIAN Roger,2,Z,6168,MORENO Javier,3
CTT LA POBLA DE LILLET,TT CASTELLDEFELS,A,1680,PONS Lluis,3,X,4483,CAMPOS Alberto,1
CTT LA POBLA DE LILLET,TT CASTELLDEFELS,C,5410,GALIAN Roger,3,Y,3450,MARTINEZ Serafin,0
CTT LA POBLA DE LILLET,TT CASTELLDEFELS,B,5029,GIRALT Daniel,0,Z,6168,MORENO Javier,3
BELLVITGE ALHEÑA,CTT RIPOLLET,B,5678,PARRA Renato Adriano,2,X,4717,MOGAS Aina,3
BELLVITGE ALHEÑA,CTT RIPOLLET,C,12182,MESAS Jordi,0,Z,9026,MORENO Pol,3
BELLVITGE ALHEÑA,CTT RIPOLLET,A,4597,SANZ Julio,2,X,4717,MOGAS Aina,3
BELLVITGE ALHEÑA,CTT RIPOLLET,C,12182,MESAS Jordi,0,Y,8089,VILALLONGA Nurjan,3
BELLVITGE ALHEÑA,CTT RIPOLLET,B,5678,PARRA Renato Adriano,3,Z,9026,MORENO Pol,0
CTT VILAFRANCA,ATT CASTELLAR,B,4277,OLIVELLA Raimon,0,X,3165,BRETONES Xavier,3
CTT VILAFRANCA,ATT CASTELLAR,C,6129,ALCALA Olegario Basilio,3,Z,2396,LOPEZ Antoni,1
CTT VILAFRANCA,ATT CASTELLAR,A,6656,ALVAREZ Antonio,3,X,3165,BRETONES Xavier,2
CTT VILAFRANCA,ATT CASTELLAR,C,6129,ALCALA Olegario Basilio,1,Y,6937,FONT Lluis,3
CTT VILAFRANCA,ATT CASTELLAR,B,4277,OLIVELLA Raimon,3,Z,2396,LOPEZ Antoni,0
CTT ATENEU 1882 ''A'',CN SABADELL,B,8505,VELEZ Ivan,3,X,13432,MORENTE Adria,1
CTT ATENEU 1882 ''A'',CN SABADELL,C,947,GIMENEZ Angel,0,Z,8597,FERRUZ Marc,3
CTT ATENEU 1882 ''A'',CN SABADELL,A,6362,PASCUAL Marc,3,X,13432,MORENTE Adria,0
CTT ATENEU 1882 ''A'',CN SABADELL,C,947,GIMENEZ Angel,3,Y,7099,PONZ Antonio,0
CTT ATENEU 1882 ''A'',CN SABADELL,B,8505,VELEZ Ivan,3,Z,8597,FERRUZ Marc,1
CC SANTS,TT PRAT REST. LA GARLANDA,B,1114,MARTÍNEZ Àlex,1,X,6118,CAÑETE Antonio Jose,3
CC SANTS,TT PRAT REST. LA GARLANDA,C,4041,BELMONTE Alejandro,3,Z,8021,CASOLIVA Juan Jose,0
CC SANTS,TT PRAT REST. LA GARLANDA,A,7455,VILLA Albert,3,X,6118,CAÑETE Antonio Jose,1
CC SANTS,TT PRAT REST. LA GARLANDA,C,4041,BELMONTE Alejandro,3,Y,5638,RABADAN Luis,0
CC SANTS,TT PRAT REST. LA GARLANDA,B,1114,MARTÍNEZ Àlex,1,Z,8021,CASOLIVA Juan Jose,3
CETT ESPARREGUERA,ICELAND ELS 8 DE LA GARRIGA,B,10249,HERNÁNDEZ Marc,1,X,7803,MOLINS Cesc,3
CETT ESPARREGUERA,ICELAND ELS 8 DE LA GARRIGA,C,6922,MALDONADO Esteban,2,Z,8391,CARDOZO Sacha Frank,3
CETT ESPARREGUERA,ICELAND ELS 8 DE LA GARRIGA,A,726,HERNANDEZ Xavier,3,X,7803,MOLINS Cesc,1
CETT ESPARREGUERA,ICELAND ELS 8 DE LA GARRIGA,C,6922,MALDONADO Esteban,0,Y,4624,EDO Josep,3
CETT ESPARREGUERA,ICELAND ELS 8 DE LA GARRIGA,B,10249,HERNÁNDEZ Marc,3,Z,8391,CARDOZO Sacha Frank,0
