abc_team,xyz_team,abc_player_letter,abc_player_license,abc_player_name,abc_player_score,xyz_player_letter,xyz_player_license,xyz_player_name,xyz_player_score
FALCONS DE SABADELL A.E.,BADAGRES BADALONA,A,4670,ARGELAGUET Pau,0,Y,13369,AMANTIA Liam,3
FALCONS DE SABADELL A.E.,BADAGRES BADALONA,B,10148,PLAZA Santi,3,X,7304,MACIÀ Núria,2
FALCONS DE SABADELL A.E.,BADAGRES BADALONA,C,4569,FERRER Jose Ernesto,3,Z,13638,GUTIÉRREZ Marc,1
FALCONS DE SABADELL A.E.,BADAGRES BADALONA,A,4670,ARGELAGUET Pau,0,X,7304,MACIÀ Núria,3
FALCONS DE SABADELL A.E.,BADAGRES BADALONA,C,4569,FERRER Jose Ernesto,2,Y,13369,AMANTIA Liam,3
FALCONS DE SABADELL A.E.,BADAGRES BADALONA,B,10148,PLAZA Santi,0,Z,13638,GUTIÉRREZ Marc,3
CTT RODA DE TER,TT L'HOSPITALET,A,8340,NOFUENTES Manuel,2,Y,551,SACASAS Marcel,3
CTT RODA DE TER,TT L'HOSPITALET,B,9100,XIAOJIAN Wang,3,X,686,CEPERO Jordi,1
CTT RODA DE TER,TT L'HOSPITALET,C,8584,BLANCAFORT Jaume,1,Z,6118,CAÑETE Antonio Jose,3
CTT RODA DE TER,TT L'HOSPITALET,A,8340,NOFUENTES Manuel,3,X,686,CEPERO Jordi,0
CTT RODA DE TER,TT L'HOSPITALET,C,8584,BLANCAFORT Jaume,0,Y,551,SACASAS Marcel,3
CTT RODA DE TER,TT L'HOSPITALET,B,9100,XIAOJIAN Wang,2,Z,6118,CAÑETE Antonio Jose,3
EL CENTRE,TT PRAT,A,15561,SARMIENTO Joel,3,Y,11233,VARABIEV Adrian,0
EL CENTRE,TT PRAT,B,19034,DA Renato Filipe,3,X,18011,AGANESOV Artem,1
EL CENTRE,TT PRAT,C,18677,TOMAS Jorge,3,Z,949,FERREIRA Isaac,0
EL CENTRE,TT PRAT,A,15561,SARMIENTO Joel,3,X,18011,AGANESOV Artem,2
EL CENTRE,TT PRAT,C,18677,TOMAS Jorge,3,Y,11233,VARABIEV Adrian,0
EL CENTRE,TT PRAT,B,19034,DA Renato Filipe,3,Z,949,FERREIRA Isaac,1
CTT ATENEU 1882,LLUÏSOS DE GRÀCIA ''A'',A,6144,PEREZ Pablo,3,Y,16499,VETERANI Marco,1
CTT ATENEU 1882,LLUÏSOS DE GRÀCIA ''A'',B,13136,DOMINGUEZ Eric,2,X,417,KRAWCZYK Guido,3
CTT ATENEU 1882,LLUÏSOS DE GRÀCIA ''A'',C,9036,BONAVILA Pol,2,Z,3332,CARBO Jose Mª,3
CTT ATENEU 1882,LLUÏSOS DE GRÀCIA ''A'',A,6144,PEREZ Pablo,3,X,417,KRAWCZYK Guido,0
CTT ATENEU 1882,LLUÏSOS DE GRÀCIA ''A'',C,9036,BONAVILA Pol,1,Y,16499,VETERANI Marco,3
CTT ATENEU 1882,LLUÏSOS DE GRÀCIA ''A'',B,13136,DOMINGUEZ Eric,3,Z,3332,CARBO Jose Mª,1
AGRUPACIÓ CONGRÉS,ATT CASTELLAR,A,16445,ZHAO Yun,1,Y,3165,BRETONES Xavier,3
AGRUPACIÓ CONGRÉS,ATT CASTELLAR,B,208,COCHRAN Jordi,3,X,7087,CRUELLS Ruben,2
AGRUPACIÓ CONGRÉS,ATT CASTELLAR,C,1886,RABASA Antoni,3,Z,11506,ALERT Vladimir,2
AGRUPACIÓ CONGRÉS,ATT CASTELLAR,A,16445,ZHAO Yun,0,X,7087,CRUELLS Ruben,3
AGRUPACIÓ CONGRÉS,ATT CASTELLAR,C,1886,RABASA Antoni,1,Y,3165,BRETONES Xavier,3
AGRUPACIÓ CONGRÉS,ATT CASTELLAR,B,208,COCHRAN Jordi,3,Z,11506,ALERT Vladimir,0
CTT CASTELLGALÍ,"CTT ELS AMICS TERRASSA ""A""",A,11189,ORTEGA Antonio,3,Y,8680,CRISPI David,1
CTT CASTELLGALÍ,"CTT ELS AMICS TERRASSA ""A""",B,11235,FRINCU Danut Marian,3,X,4405,CAROL Santiago,2
CTT CASTELLGALÍ,"CTT ELS AMICS TERRASSA ""A""",C,16333,GARRACHON Enrique,3,Z,851,SERRES Jordi,0
CTT CASTELLGALÍ,"CTT ELS AMICS TERRASSA ""A""",A,11189,ORTEGA Antonio,1,X,4405,CAROL Santiago,3
CTT CASTELLGALÍ,"CTT ELS AMICS TERRASSA ""A""",C,16333,GARRACHON Enrique,3,Y,8680,CRISPI David,0
CTT CASTELLGALÍ,"CTT ELS AMICS TERRASSA ""A""",B,11235,FRINCU Danut Marian,3,Z,851,SERRES Jordi,0
