abc_team,xyz_team,abc_player_letter,abc_player_license,abc_player_name,abc_player_score,xyz_player_letter,xyz_player_license,xyz_player_name,xyz_player_score
TT PARETS,CC SANTS,A,6110,JUAREZ Eduardo,1,Y,3592,MARTI Lluis,3
TT PARETS,CC SANTS,B,6184,GRAU Xavier,3,X,16462,KOKKO Essa,0
TT PARETS,CC SANTS,C,3468,MOMPART Jordi,1,Z,233,PASCUAL Rafael,3
TT PARETS,CC SANTS,A,6110,JUAREZ Eduardo,1,X,16462,KOKKO Essa,3
TT PARETS,CC SANTS,C,3468,MOMPART Jordi,3,Y,3592,MARTI Lluis,2
TT PARETS,CC SANTS,B,6184,GRAU Xavier,3,Z,233,PASCUAL Rafael,0
CTT ATENEU 1882,CTT ELS AMICS DE TERRASSA,A,286,CARMONA Manuel,3,Y,8459,ROGER Jordi,1
CTT ATENEU 1882,CTT ELS AMICS DE TERRASSA,B,12219,ROMO Miquel,1,X,6902,ARIAS Jordi,3
CTT ATENEU 1882,CTT ELS AMICS DE TERRASSA,C,4898,SEGURA Antoni,1,Z,18002,XU Fuwei,3
CTT ATENEU 1882,CTT ELS AMICS DE TERRASSA,A,286,CARMONA Manuel,3,X,6902,ARIAS Jordi,1
CTT ATENEU 1882,CTT ELS AMICS DE TERRASSA,C,4898,SEGURA Antoni,3,Y,8459,ROGER Jordi,0
CTT ATENEU 1882,CTT ELS AMICS DE TERRASSA,B,12219,ROMO Miquel,0,Z,18002,XU Fuwei,3
CTT L'AVENÇ,CTT CARDEDEU EIG,B,506,MARTIN Francisco,1,X,758,CASTAÑE Jordi,3
CTT L'AVENÇ,CTT CARDEDEU EIG,C,4386,SARDA Santiago,3,Z,242,AZCON Joaquin,0
CTT L'AVENÇ,CTT CARDEDEU EIG,A,1884,SILVA Javier,3,X,758,CASTAÑE Jordi,0
CTT L'AVENÇ,CTT CARDEDEU EIG,B,770,MARTÍN Victor,1,Z,242,AZCON Joaquin,3
EL CIERVO,CTT OLESA,A,370,PLA Joan,3,Y,1070,HUERTAS Ruben,0
EL CIERVO,CTT OLESA,B,16279,VALLES Mario,1,X,14259,BLANCO Alonso,3
EL CIERVO,CTT OLESA,C,6269,RAMOS Antoni,3,Z,142,PLAYÀ Josep Mª,0
EL CIERVO,CTT OLESA,A,370,PLA Joan,3,X,14259,BLANCO Alonso,0
EL CIERVO,CTT OLESA,C,6269,RAMOS Antoni,1,Y,1070,HUERTAS Ruben,3
EL CIERVO,CTT OLESA,B,16279,VALLES Mario,3,Z,142,PLAYÀ Josep Mª,0
