abc_team,xyz_team,abc_player_letter,abc_player_license,abc_player_name,abc_player_score,xyz_player_letter,xyz_player_license,xyz_player_name,xyz_player_score
CTT CANET DE MAR,CC SANT ANDREU,A,4055,NOGUERES Joan,1,Y,5660,GARCIA Carlos,3
CTT CANET DE MAR,CC SANT ANDREU,B,3012,RIFA Josep,2,X,68,MARTINEZ Felipe,3
CTT CANET DE MAR,CC SANT ANDREU,C,127,MORILLAS Pere,3,Z,8716,GARCIA Maximino,0
CTT CANET DE MAR,CC SANT ANDREU,A,4055,NOGUERES Joan,3,X,68,MARTINEZ Felipe,2
CTT CANET DE MAR,CC SANT ANDREU,C,127,MORILLAS Pere,1,Y,5660,GARCIA Carlos,3
CTT CANET DE MAR,CC SANT ANDREU,B,3012,RIFA Josep,3,Z,8716,GARCIA Maximino,0
CETT ESPARREGUERA,EL CERCLE TT GRÀCIA,A,1106,MORALES Jordi,3,Y,418,COMELLAS Isidre,1
CETT ESPARREGUERA,EL CERCLE TT GRÀCIA,B,439,PONS Felix,3,X,11229,NERIN Carles,2
CETT ESPARREGUERA,EL CERCLE TT GRÀCIA,C,6922,MALDONADO Esteban,2,Z,7119,ALONSO Juan Carlos,3
CETT ESPARREGUERA,EL CERCLE TT GRÀCIA,A,1106,MORALES Jordi,3,X,11229,NERIN Carles,0
CETT ESPARREGUERA,EL CERCLE TT GRÀCIA,C,6922,MALDONADO Esteban,2,Y,418,COMELLAS Isidre,3
CETT ESPARREGUERA,EL CERCLE TT GRÀCIA,B,439,PONS Felix,0,Z,7119,ALONSO Juan Carlos,3
CTT VILAFRANCA,UE SANT CUGAT,A,6656,ALVAREZ Antonio,2,Y,169,PAREJA Joan,3
CTT VILAFRANCA,UE SANT CUGAT,B,321,JUAN Alfredo,3,X,6203,ORTIZ Francesc Xavier,0
CTT VILAFRANCA,UE SANT CUGAT,C,7547,APARICIO David,3,Z,2045,RINCON Jose Luis,0
CTT VILAFRANCA,UE SANT CUGAT,A,6656,ALVAREZ Antonio,3,X,6203,ORTIZ Francesc Xavier,2
CTT VILAFRANCA,UE SANT CUGAT,C,7547,APARICIO David,0,Y,169,PAREJA Joan,3
CTT VILAFRANCA,UE SANT CUGAT,B,321,JUAN Alfredo,3,Z,2045,RINCON Jose Luis,1
CTT DELS HORTS 2000,AGRUPACIÓ CONGRÉS,A,687,BARCOJO Antonio,2,Y,108,ALEMANY Antonio,3
CTT DELS HORTS 2000,AGRUPACIÓ CONGRÉS,B,322,GUARDIA Pedro,2,X,8007,VARGAS Pedro Juan,3
CTT DELS HORTS 2000,AGRUPACIÓ CONGRÉS,C,772,SANCHEZ Antonio,3,Z,5454,POYATOS Xavier,1
CTT DELS HORTS 2000,AGRUPACIÓ CONGRÉS,A,687,BARCOJO Antonio,3,X,8007,VARGAS Pedro Juan,2
CTT DELS HORTS 2000,AGRUPACIÓ CONGRÉS,C,772,SANCHEZ Antonio,2,Y,108,ALEMANY Antonio,3
CTT DELS HORTS 2000,AGRUPACIÓ CONGRÉS,B,322,GUARDIA Pedro,3,Z,5454,POYATOS Xavier,0
