abc_team,xyz_team,abc_player_letter,abc_player_license,abc_player_name,abc_player_score,xyz_player_letter,xyz_player_license,xyz_player_name,xyz_player_score
EL CERCLE TT GRÀCIA,CC SANT ANDREU,A,510,PERPIÑA Jordi,3,Y,5660,GARCIA Carlos,2
EL CERCLE TT GRÀCIA,CC SANT ANDREU,B,624,GIRBAU David,0,X,68,MARTINEZ Felipe,3
EL CERCLE TT GRÀCIA,CC SANT ANDREU,C,418,COMELLAS Isidre,1,Z,8716,GARCIA Maximino,3
EL CERCLE TT GRÀCIA,CC SANT ANDREU,A,510,PERPIÑA Jordi,3,X,68,MARTINEZ Felipe,0
EL CERCLE TT GRÀCIA,CC SANT ANDREU,C,418,COMELLAS Isidre,3,Y,5660,GARCIA Carlos,2
EL CERCLE TT GRÀCIA,CC SANT ANDREU,B,624,GIRBAU David,0,Z,8716,GARCIA Maximino,3
CTT CANET DE MAR,UE SANT CUGAT,A,127,MORILLAS Pere,0,Y,169,PAREJA Joan,3
CTT CANET DE MAR,UE SANT CUGAT,B,8477,CERRILLO Felip,0,X,6203,ORTIZ Francesc Xavier,3
CTT CANET DE MAR,UE SANT CUGAT,C,11158,MERCADER Luis,3,Z,16139,MASSUCCO Fabio August,1
CTT CANET DE MAR,UE SANT CUGAT,A,127,MORILLAS Pere,1,X,6203,ORTIZ Francesc Xavier,3
CTT CANET DE MAR,UE SANT CUGAT,C,11158,MERCADER Luis,0,Y,169,PAREJA Joan,3
CTT CANET DE MAR,UE SANT CUGAT,B,8477,CERRILLO Felip,3,Z,16139,MASSUCCO Fabio August,1
CTT DELS HORTS 2000,CETT ESPARREGUERA,A,772,SANCHEZ Antonio,1,Y,1106,MORALES Jordi,3
CTT DELS HORTS 2000,CETT ESPARREGUERA,B,525,FERNÁNDEZ Jose,2,X,439,PONS Felix,3
CTT DELS HORTS 2000,CETT ESPARREGUERA,C,687,BARCOJO Antonio,3,Z,16903,RAMENTOL David,1
CTT DELS HORTS 2000,CETT ESPARREGUERA,A,772,SANCHEZ Antonio,1,X,439,PONS Felix,3
CTT DELS HORTS 2000,CETT ESPARREGUERA,C,687,BARCOJO Antonio,0,Y,1106,MORALES Jordi,3
CTT DELS HORTS 2000,CETT ESPARREGUERA,B,525,FERNÁNDEZ Jose,3,Z,16903,RAMENTOL David,1
CTT VILAFRANCA,AGRUPACIÓ CONGRÉS,A,6656,ALVAREZ Antonio,1,Y,8007,VARGAS Pedro Juan,3
CTT VILAFRANCA,AGRUPACIÓ CONGRÉS,B,321,JUAN Alfredo,3,X,6190,SANCHEZ Jose Miguel,0
CTT VILAFRANCA,AGRUPACIÓ CONGRÉS,C,7547,APARICIO David,0,Z,108,ALEMANY Antonio,3
CTT VILAFRANCA,AGRUPACIÓ CONGRÉS,A,6656,ALVAREZ Antonio,3,X,6190,SANCHEZ Jose Miguel,2
CTT VILAFRANCA,AGRUPACIÓ CONGRÉS,C,7547,APARICIO David,3,Y,8007,VARGAS Pedro Juan,0
CTT VILAFRANCA,AGRUPACIÓ CONGRÉS,B,321,JUAN Alfredo,1,Z,108,ALEMANY Antonio,3
