abc_team,xyz_team,abc_player_letter,abc_player_license,abc_player_name,abc_player_score,xyz_player_letter,xyz_player_license,xyz_player_name,xyz_player_score
CN ST. ANDREU,CTT COLLBATO,A,614,MARTINEZ Francisco,3,Y,10058,FRANCH Juan Jose,0
CN ST. ANDREU,CTT COLLBATO,B,14126,ALLUE Vicens,0,X,13214,CASCANTE Josep Maria,3
CN ST. ANDREU,CTT COLLBATO,C,607,CASTILLO Carlos Jesús,3,Z,818,FERNÁNDEZ Sergi,0
CN ST. ANDREU,CTT COLLBATO,A,614,MARTINEZ Francisco,3,X,13214,CASCANTE Josep Maria,2
CN ST. ANDREU,CTT COLLBATO,C,607,CASTILLO Carlos Jesús,3,Y,10058,FRANCH Juan Jose,0
CN ST. ANDREU,CTT COLLBATO,B,14126,ALLUE Vicens,2,Z,818,FERNÁNDEZ Sergi,3
CTT ATC MOLINS DE REI,CTT SENTMENAT,A,470,DURAN Ignasi,2,Y,530,ORTEGA Juan Antonio,3
CTT ATC MOLINS DE REI,CTT SENTMENAT,B,6167,ESTRADA Jordi,0,X,6231,MATIAS Jordi,3
CTT ATC MOLINS DE REI,CTT SENTMENAT,C,283,NICOLAS Francisco,1,Z,884,GARCIA Richard,3
CTT ATC MOLINS DE REI,CTT SENTMENAT,A,470,DURAN Ignasi,1,X,6231,MATIAS Jordi,3
CTT ATC MOLINS DE REI,CTT SENTMENAT,C,283,NICOLAS Francisco,1,Y,530,ORTEGA Juan Antonio,3
CTT ATC MOLINS DE REI,CTT SENTMENAT,B,11278,GUASCH Josep,3,Z,12157,CORTADA Francesc,0
CTT ELS AMICS DE TERRASSA ''B'',CC SANT ANDREU,A,6902,ARIAS Jordi,0,Y,68,MARTINEZ Felipe,3
CTT ELS AMICS DE TERRASSA ''B'',CC SANT ANDREU,B,8680,CRISPI David,3,X,3266,GASSOL Gabriel,1
CTT ELS AMICS DE TERRASSA ''B'',CC SANT ANDREU,C,8459,ROGER Jordi,3,Z,270,MARTINEZ Jordi,1
CTT ELS AMICS DE TERRASSA ''B'',CC SANT ANDREU,A,6902,ARIAS Jordi,3,X,3266,GASSOL Gabriel,1
CTT ELS AMICS DE TERRASSA ''B'',CC SANT ANDREU,C,8459,ROGER Jordi,0,Y,68,MARTINEZ Felipe,3
CTT ELS AMICS DE TERRASSA ''B'',CC SANT ANDREU,B,8680,CRISPI David,3,Z,270,MARTINEZ Jordi,0
