abc_team,xyz_team,abc_player_letter,abc_player_license,abc_player_name,abc_player_score,xyz_player_letter,xyz_player_license,xyz_player_name,xyz_player_score
CTT OLESA,CTT VILAFRANCA,A,234,PUBILL Jaume,3,Y,7547,APARICIO David,0
CTT OLESA,CTT VILAFRANCA,B,142,PLAYÀ Josep Mª,3,X,321,JUAN Alfredo,0
CTT OLESA,CTT VILAFRANCA,C,631,RUIZ Cristobal,3,Z,7809,SILVESTRE Javier,0
CTT OLESA,CTT VILAFRANCA,A,234,PUBILL Jaume,3,X,321,JUAN Alfredo,2
CTT OLESA,CTT VILAFRANCA,C,631,RUIZ Cristobal,3,Y,7547,APARICIO David,0
CTT OLESA,CTT VILAFRANCA,B,142,PLAYÀ Josep Mª,3,Z,7809,SILVESTRE Javier,1
TT PEP PALÉS,CLUB NATACIO SABADELL,A,13100,MALET Jorge,0,Y,534,MENENDEZ Alex,3
TT PEP PALÉS,CLUB NATACIO SABADELL,B,4518,FONOLLA Ramon,3,X,7099,PONZ Antonio,0
TT PEP PALÉS,CLUB NATACIO SABADELL,C,3495,AGUERRI Jordi,3,Z,15390,CASTAÑEDA Paul,0
TT PEP PALÉS,CLUB NATACIO SABADELL,A,13100,MALET Jorge,1,X,7099,PONZ Antonio,3
TT PEP PALÉS,CLUB NATACIO SABADELL,C,3495,AGUERRI Jordi,1,Y,534,MENENDEZ Alex,3
TT PEP PALÉS,CLUB NATACIO SABADELL,B,4518,FONOLLA Ramon,1,Z,15390,CASTAÑEDA Paul,3
CTT DELS HORTS 2000,CC SANT ANDREU,A,4595,PORTET Joan,3,Y,605,GRIFOLL Xavier,0
CTT DELS HORTS 2000,CC SANT ANDREU,B,687,BARCOJO Antonio,2,X,2000,ESCOLA Antoni,3
CTT DELS HORTS 2000,CC SANT ANDREU,C,8289,HERNANDEZ Francisco Javier,3,Z,217,ROVELLO Antonio,0
CTT DELS HORTS 2000,CC SANT ANDREU,A,4595,PORTET Joan,3,X,2000,ESCOLA Antoni,2
CTT DELS HORTS 2000,CC SANT ANDREU,C,8289,HERNANDEZ Francisco Javier,3,Y,605,GRIFOLL Xavier,0
CTT DELS HORTS 2000,CC SANT ANDREU,B,687,BARCOJO Antonio,0,Z,217,ROVELLO Antonio,3
EL CENTRE,SCR EL CIERVO ''B'',A,7587,VIADE Antonio,2,Y,6269,RAMOS Antoni,3
EL CENTRE,SCR EL CIERVO ''B'',B,606,FRANCH Jaume,3,X,11559,ESPINOSA Lluis,2
EL CENTRE,SCR EL CIERVO ''B'',C,406,GIL Juan Manuel,0,Z,6268,SOLER Antoni,3
EL CENTRE,SCR EL CIERVO ''B'',A,7587,VIADE Antonio,0,X,11559,ESPINOSA Lluis,3
EL CENTRE,SCR EL CIERVO ''B'',C,406,GIL Juan Manuel,2,Y,6269,RAMOS Antoni,3
EL CENTRE,SCR EL CIERVO ''B'',B,606,FRANCH Jaume,3,Z,6268,SOLER Antoni,1
