abc_team,xyz_team,abc_player_letter,abc_player_license,abc_player_name,abc_player_score,xyz_player_letter,xyz_player_license,xyz_player_name,xyz_player_score
EL CERCLE TT GRÀCIA,CTT VILASSAR,A,5411,CORTILLAS Isidre,1,Y,219,FIGUERAS Antoni,3
EL CERCLE TT GRÀCIA,CTT VILASSAR,B,624,GIRBAU David,2,X,11245,LOPEZ David,3
EL CERCLE TT GRÀCIA,CTT VILASSAR,C,1992,COMELLAS Josep,0,Z,2236,FOLCH Jordi,3
EL CERCLE TT GRÀCIA,CTT VILASSAR,A,5411,CORTILLAS Isidre,2,X,11245,LOPEZ David,3
EL CERCLE TT GRÀCIA,CTT VILASSAR,C,1992,COMELLAS Josep,0,Y,219,FIGUERAS Antoni,3
EL CERCLE TT GRÀCIA,CTT VILASSAR,B,624,GIRBAU David,3,Z,2236,FOLCH Jordi,2
CC SANTS,CTT CASTELLDEFELS,A,1919,DOMENECH Jose,1,Y,3458,RODRIGUEZ Miguel Angel,3
CC SANTS,CTT CASTELLDEFELS,B,245,TARRAGO Enric,0,X,5639,SANCHEZ Oscar,3
CC SANTS,CTT CASTELLDEFELS,C,63,RIVAS Emili,0,Z,6822,GUILLEN Jorge Benito,3
CC SANTS,CTT CASTELLDEFELS,A,1919,DOMENECH Jose,0,X,5639,SANCHEZ Oscar,3
CC SANTS,CTT CASTELLDEFELS,C,63,RIVAS Emili,0,Y,3458,RODRIGUEZ Miguel Angel,3
CC SANTS,CTT CASTELLDEFELS,B,245,TARRAGO Enric,0,Z,6822,GUILLEN Jorge Benito,3
CN ST. ANDREU,TARINAS CALELLA,A,101,LOPEZ Jesus,1,Y,14636,GÓMEZ Carlos Luis,3
CN ST. ANDREU,TARINAS CALELLA,B,14126,ALLUE Vicens,0,X,786,PUIG Tania,3
CN ST. ANDREU,TARINAS CALELLA,C,614,MARTINEZ Francisco,3,Z,10220,PLAZA Francisco José,0
CN ST. ANDREU,TARINAS CALELLA,A,101,LOPEZ Jesus,0,X,786,PUIG Tania,3
CN ST. ANDREU,TARINAS CALELLA,C,614,MARTINEZ Francisco,3,Y,14636,GÓMEZ Carlos Luis,0
CN ST. ANDREU,TARINAS CALELLA,B,14126,ALLUE Vicens,3,Z,10220,PLAZA Francisco José,0
CTT SANT FELIU DE CODINES,MOLLET 2002 TT,A,2314,BARRERA Julia,0,Y,1050,CARRETERO Carlos,3
CTT SANT FELIU DE CODINES,MOLLET 2002 TT,B,554,ROCA Jordi,3,X,12906,CRESPO Diego,2
CTT SANT FELIU DE CODINES,MOLLET 2002 TT,C,616,BACHS David,1,Z,11242,SANCHEZ Ismael,3
CTT SANT FELIU DE CODINES,MOLLET 2002 TT,A,2314,BARRERA Julia,0,X,12906,CRESPO Diego,3
CTT SANT FELIU DE CODINES,MOLLET 2002 TT,C,616,BACHS David,0,Y,1050,CARRETERO Carlos,3
CTT SANT FELIU DE CODINES,MOLLET 2002 TT,B,554,ROCA Jordi,3,Z,16953,GARCIA Raul,0
