abc_team,xyz_team,abc_player_letter,abc_player_license,abc_player_name,abc_player_score,xyz_player_letter,xyz_player_license,xyz_player_name,xyz_player_score
TT PARETS,UE SANT CUGAT,A,14578,GARCIA Santiago,3,Y,972,CASTILLO Francesc,1
TT PARETS,UE SANT CUGAT,B,10320,FERNANDEZ Francisco,2,X,935,VELAZQUEZ Josep,3
TT PARETS,UE SANT CUGAT,C,7388,FERNANDEZ Carlos,2,Z,14195,PETRAGUE Alain,3
TT PARETS,UE SANT CUGAT,A,14578,GARCIA Santiago,3,X,935,VELAZQUEZ Josep,0
TT PARETS,UE SANT CUGAT,C,7388,FERNANDEZ Carlos,1,Y,972,CASTILLO Francesc,3
TT PARETS,UE SANT CUGAT,B,10320,FERNANDEZ Francisco,3,Z,14195,PETRAGUE Alain,2
GIRBAU VIC TT,CN SABADELL,A,4669,PEIX Lluis,0,Y,548,WEISZ Joan,3
GIRBAU VIC TT,CN SABADELL,B,2080,AUSIO Pere,3,X,4540,WEISZ Monica,2
GIRBAU VIC TT,CN SABADELL,C,536,PLADEVALL Jordi,2,Z,7539,WEISZ Ignasi,3
GIRBAU VIC TT,CN SABADELL,A,4669,PEIX Lluis,0,X,4540,WEISZ Monica,3
GIRBAU VIC TT,CN SABADELL,C,536,PLADEVALL Jordi,0,Y,548,WEISZ Joan,3
GIRBAU VIC TT,CN SABADELL,B,2080,AUSIO Pere,1,Z,7539,WEISZ Ignasi,3
EL CERCLE TT GRÀCIA,CTT ATENEU 1882,A,361,CASANOVA Santiago,0,Y,546,SAIZ David,3
EL CERCLE TT GRÀCIA,CTT ATENEU 1882,B,329,CASABONA Oscar,0,X,1723,DIAZ Juan,3
EL CERCLE TT GRÀCIA,CTT ATENEU 1882,C,369,MORATA Genis,3,Z,12219,ROMO Miquel,1
EL CERCLE TT GRÀCIA,CTT ATENEU 1882,A,361,CASANOVA Santiago,0,X,1723,DIAZ Juan,3
EL CERCLE TT GRÀCIA,CTT ATENEU 1882,C,369,MORATA Genis,2,Y,546,SAIZ David,3
EL CERCLE TT GRÀCIA,CTT ATENEU 1882,B,329,CASABONA Oscar,3,Z,12219,ROMO Miquel,0
"EL CIERVO ""B''",TT L'HOSPITALET,A,11784,MORAN Francisco Jose,3,Y,8845,GUARCH Roger,0
"EL CIERVO ""B''",TT L'HOSPITALET,B,194,AGEA Rafael,0,X,804,GALLEGO Òscar,3
"EL CIERVO ""B''",TT L'HOSPITALET,A,11784,MORAN Francisco Jose,0,X,804,GALLEGO Òscar,3
"EL CIERVO ""B''",TT L'HOSPITALET,B,194,AGEA Rafael,0,Z,651,CARBONELL Daniel,3
