abc_team,xyz_team,abc_player_letter,abc_player_license,abc_player_name,abc_player_score,xyz_player_letter,xyz_player_license,xyz_player_name,xyz_player_score
CTT CARDEDEU EIG,TITUS BADALONA,A,12245,PRADES Alba,3,Y,17592,LI Yao Jun,1
CTT CARDEDEU EIG,TITUS BADALONA,B,203,GUAL Jordi,0,X,963,NOLIS Pau,3
CTT CARDEDEU EIG,TITUS BADALONA,C,11156,RUIZ Jordi,0,Z,10639,CRESPO Pere,3
CTT CARDEDEU EIG,TITUS BADALONA,A,12245,PRADES Alba,0,X,963,NOLIS Pau,3
CTT CARDEDEU EIG,TITUS BADALONA,C,11156,RUIZ Jordi,1,Y,17592,LI Yao Jun,3
CTT CARDEDEU EIG,TITUS BADALONA,B,203,GUAL Jordi,1,Z,10639,CRESPO Pere,3
CTT OLESA,CTT ST QUIRZE DEL VALLÈS - Vet A,A,645,SUÑE Manel,3,Y,530,ORTEGA Juan Antonio,1
CTT OLESA,CTT ST QUIRZE DEL VALLÈS - Vet A,B,2290,MOSCOSO Renato Victor,3,X,14565,MATTSSON Tony Michael,1
CTT OLESA,CTT ST QUIRZE DEL VALLÈS - Vet A,C,1663,JOFRE Jaume,3,Z,3484,FERRERA Carlos Augusto,0
CTT OLESA,CTT ST QUIRZE DEL VALLÈS - Vet A,A,645,SUÑE Manel,3,X,14565,MATTSSON Tony Michael,1
CTT OLESA,CTT ST QUIRZE DEL VALLÈS - Vet A,C,1663,JOFRE Jaume,3,Y,530,ORTEGA Juan Antonio,0
CTT OLESA,CTT ST QUIRZE DEL VALLÈS - Vet A,B,2290,MOSCOSO Renato Victor,3,Z,3484,FERRERA Carlos Augusto,0
EL CENTRE,CTT ELS AMICS DE TERRASSA,A,5544,PRADES Aixeus,3,Y,856,MARTINEZ Ignasi,1
EL CENTRE,CTT ELS AMICS DE TERRASSA,B,922,BURLO David,3,X,11007,REGINCÓS Albert,1
EL CENTRE,CTT ELS AMICS DE TERRASSA,C,8466,MORI Dorian Joseph,3,Z,852,SERRES Maria,2
EL CENTRE,CTT ELS AMICS DE TERRASSA,A,5544,PRADES Aixeus,0,X,11007,REGINCÓS Albert,3
EL CENTRE,CTT ELS AMICS DE TERRASSA,C,8466,MORI Dorian Joseph,0,Y,856,MARTINEZ Ignasi,3
EL CENTRE,CTT ELS AMICS DE TERRASSA,B,922,BURLO David,3,Z,852,SERRES Maria,0
EL CIERVO ''A'',CTT CANET DE MAR,A,199,CASTELLS Francesc,3,Y,480,MAILLO Josep Manel,1
EL CIERVO ''A'',CTT CANET DE MAR,B,6223,VILA Jordi,3,X,507,BERNABEU Ricardo,2
EL CIERVO ''A'',CTT CANET DE MAR,C,557,VILLORO Xavier,3,Z,571,JODAR Mariano,0
EL CIERVO ''A'',CTT CANET DE MAR,A,199,CASTELLS Francesc,3,X,507,BERNABEU Ricardo,1
EL CIERVO ''A'',CTT CANET DE MAR,C,557,VILLORO Xavier,3,Y,480,MAILLO Josep Manel,2
EL CIERVO ''A'',CTT CANET DE MAR,B,6223,VILA Jordi,3,Z,571,JODAR Mariano,0
