abc_team,xyz_team,abc_player_letter,abc_player_license,abc_player_name,abc_player_score,xyz_player_letter,xyz_player_license,xyz_player_name,xyz_player_score
CT BARCINO,CN ST. ANDREU,A,11148,MAZORRA Enric,3,Y,17607,LOPEZ Daniel,0
CT BARCINO,CN ST. ANDREU,B,238,GARRIDO Antoni,3,X,14495,ABUIN Roger,0
CT BARCINO,CN ST. ANDREU,C,33,CULLA Jose Luis,3,Z,16616,NUÑEZ Francisco,2
CT BARCINO,CN ST. ANDREU,A,11148,MAZORRA Enric,3,X,14495,ABUIN Roger,0
CT BARCINO,CN ST. ANDREU,C,33,CULLA Jose Luis,3,Y,17607,LOPEZ Daniel,0
CT BARCINO,CN ST. ANDREU,B,238,GARRIDO Antoni,0,Z,16616,NUÑEZ Francisco,3
"TITUS BADALONA ''B""",AGRUPACIÓ CONGRÉS,A,10817,RATERA Domènec,3,Y,116,PUYUELO Amadeo,0
"TITUS BADALONA ''B""",AGRUPACIÓ CONGRÉS,B,10816,LÓPEZ Carlos Alberto,1,X,16445,ZHAO Yun,3
"TITUS BADALONA ''B""",AGRUPACIÓ CONGRÉS,C,13064,REQUENA Oscar,2,Z,16552,PUIGJANER Ferran,3
"TITUS BADALONA ''B""",AGRUPACIÓ CONGRÉS,A,10817,RATERA Domènec,1,X,16445,ZHAO Yun,3
"TITUS BADALONA ''B""",AGRUPACIÓ CONGRÉS,C,13064,REQUENA Oscar,3,Y,116,PUYUELO Amadeo,0
"TITUS BADALONA ''B""",AGRUPACIÓ CONGRÉS,B,10816,LÓPEZ Carlos Alberto,3,Z,16552,PUIGJANER Ferran,0
"CTT CARDEDEU EIG ""B""",CTT ST QUIRZE DEL VALLÈS - Vet C,A,7670,VALLBONA Xavier,3,Y,946,PEIRIS Enrique,2
"CTT CARDEDEU EIG ""B""",CTT ST QUIRZE DEL VALLÈS - Vet C,B,11651,GUINART Jordi,3,X,1893,JIMENEZ Jose Antonio,1
"CTT CARDEDEU EIG ""B""",CTT ST QUIRZE DEL VALLÈS - Vet C,C,16463,OLLERO Angel,2,Z,12124,ALASTUEY Hugo Alberto,3
"CTT CARDEDEU EIG ""B""",CTT ST QUIRZE DEL VALLÈS - Vet C,A,7670,VALLBONA Xavier,1,X,1893,JIMENEZ Jose Antonio,3
"CTT CARDEDEU EIG ""B""",CTT ST QUIRZE DEL VALLÈS - Vet C,C,16463,OLLERO Angel,0,Y,946,PEIRIS Enrique,3
"CTT CARDEDEU EIG ""B""",CTT ST QUIRZE DEL VALLÈS - Vet C,B,11651,GUINART Jordi,1,Z,12124,ALASTUEY Hugo Alberto,3
