abc_team,xyz_team,abc_player_letter,abc_player_license,abc_player_name,abc_player_score,xyz_player_letter,xyz_player_license,xyz_player_name,xyz_player_score
CATT SANT CELONI,EL CIERVO,A,16613,PUJAL Diego,0,Y,12801,CAMPS Jordi,3
CATT SANT CELONI,EL CIERVO,B,4661,CORBACHO Alejandro,3,X,8390,LLOBET Oriol,0
CATT SANT CELONI,EL CIERVO,C,163,GARCIA Jose Luis,2,Z,11220,BOSCH Joan,3
CATT SANT CELONI,EL CIERVO,A,16613,PUJAL Diego,2,X,8390,LLOBET Oriol,3
CATT SANT CELONI,EL CIERVO,C,163,GARCIA Jose Luis,0,Y,12801,CAMPS Jordi,3
CATT SANT CELONI,EL CIERVO,B,4661,CORBACHO Alejandro,3,Z,11220,BOSCH Joan,0
CTT RUBI,CTT SENTMENAT,A,2318,VILLARES Ramon,3,Y,884,GARCIA Richard,2
CTT RUBI,CTT SENTMENAT,B,12347,FRANQUET Juan,0,X,12157,CORTADA Francesc,3
CTT RUBI,CTT SENTMENAT,C,8127,MONTENEGRO Rafael,3,Z,12906,CRESPO Diego,0
CTT RUBI,CTT SENTMENAT,A,2318,VILLARES Ramon,3,X,12157,CORTADA Francesc,0
CTT RUBI,CTT SENTMENAT,C,8127,MONTENEGRO Rafael,0,Y,884,GARCIA Richard,3
CTT RUBI,CTT SENTMENAT,B,12347,FRANQUET Juan,1,Z,12906,CRESPO Diego,3
EL CERCLE TT GRÀCIA,MOLLET 2002 TT ''A'',A,7132,GRACIA Rafael,0,Y,1050,CARRETERO Carlos,3
EL CERCLE TT GRÀCIA,MOLLET 2002 TT ''A'',B,8337,BLANCO Alfons,3,X,16953,GARCIA Raul,2
EL CERCLE TT GRÀCIA,MOLLET 2002 TT ''A'',C,6880,COLET Albert,0,Z,3012,RIFA Josep,3
EL CERCLE TT GRÀCIA,MOLLET 2002 TT ''A'',A,7132,GRACIA Rafael,3,X,16953,GARCIA Raul,1
EL CERCLE TT GRÀCIA,MOLLET 2002 TT ''A'',C,6880,COLET Albert,0,Y,1050,CARRETERO Carlos,3
EL CERCLE TT GRÀCIA,MOLLET 2002 TT ''A'',B,8337,BLANCO Alfons,3,Z,3012,RIFA Josep,1
