abc_team,xyz_team,abc_player_letter,abc_player_license,abc_player_name,abc_player_score,xyz_player_letter,xyz_player_license,xyz_player_name,xyz_player_score
UE SANT CUGAT,EL CENTRE,A,3413,VEGA Alberto,3,Y,3317,LARRIBA Luis,0
UE SANT CUGAT,EL CENTRE,B,2045,RINCON Jose Luis,0,X,15561,SARMIENTO Joel,3
UE SANT CUGAT,EL CENTRE,C,2106,GONZALEZ Pedro,3,Z,650,CABESTANY Eduard,2
UE SANT CUGAT,EL CENTRE,A,3413,VEGA Alberto,1,X,15561,SARMIENTO Joel,3
UE SANT CUGAT,EL CENTRE,C,2106,GONZALEZ Pedro,1,Y,3317,LARRIBA Luis,3
UE SANT CUGAT,EL CENTRE,B,2045,RINCON Jose Luis,0,Z,650,CABESTANY Eduard,3
CTT ATC MOLINS DE REI,CC SANT ANDREU,A,6167,ESTRADA Jordi,1,Y,68,MARTINEZ Felipe,3
CTT ATC MOLINS DE REI,CC SANT ANDREU,B,11278,GUASCH Josep,3,X,5660,GARCIA Carlos,0
CTT ATC MOLINS DE REI,CC SANT ANDREU,C,283,NICOLAS Francisco,3,Z,8716,GARCIA Maximino,2
CTT ATC MOLINS DE REI,CC SANT ANDREU,A,6167,ESTRADA Jordi,3,X,5660,GARCIA Carlos,1
CTT ATC MOLINS DE REI,CC SANT ANDREU,C,283,NICOLAS Francisco,0,Y,68,MARTINEZ Felipe,3
CTT ATC MOLINS DE REI,CC SANT ANDREU,B,11278,GUASCH Josep,0,Z,8716,GARCIA Maximino,3
AGRUPACIÓ CONGRÉS,CTT L'AVENÇ,A,6190,SANCHEZ Jose Miguel,2,Y,8405,BARCELO Marcos,3
AGRUPACIÓ CONGRÉS,CTT L'AVENÇ,B,6255,TRIFOL David,0,X,691,RODRIGUEZ Sergio,3
AGRUPACIÓ CONGRÉS,CTT L'AVENÇ,C,6923,GARRIGA Linus,0,Z,4386,SARDA Santiago,3
AGRUPACIÓ CONGRÉS,CTT L'AVENÇ,A,6190,SANCHEZ Jose Miguel,1,X,691,RODRIGUEZ Sergio,3
AGRUPACIÓ CONGRÉS,CTT L'AVENÇ,C,6923,GARRIGA Linus,3,Y,8405,BARCELO Marcos,0
AGRUPACIÓ CONGRÉS,CTT L'AVENÇ,B,6255,TRIFOL David,1,Z,4386,SARDA Santiago,3
CTT CARDEDEU EIG,CATT SANT CELONI,A,5399,CASTRO Ismael,3,Y,2345,IGLESIAS Valenti,2
CTT CARDEDEU EIG,CATT SANT CELONI,B,11651,GUINART Jordi,0,X,3424,SANAHUJA Jordi,3
CTT CARDEDEU EIG,CATT SANT CELONI,C,758,CASTAÑE Jordi,3,Z,524,TORT David,1
CTT CARDEDEU EIG,CATT SANT CELONI,A,5399,CASTRO Ismael,1,X,3424,SANAHUJA Jordi,3
CTT CARDEDEU EIG,CATT SANT CELONI,C,758,CASTAÑE Jordi,3,Y,2345,IGLESIAS Valenti,2
CTT CARDEDEU EIG,CATT SANT CELONI,B,11651,GUINART Jordi,1,Z,524,TORT David,3
