abc_team,xyz_team,abc_player_letter,abc_player_license,abc_player_name,abc_player_score,xyz_player_letter,xyz_player_license,xyz_player_name,xyz_player_score
CTT SENTMENAT,CTT CASTELLDEFELS,A,12906,CRESPO Diego,2,Y,10066,VERGES Maria Carmen,3
CTT SENTMENAT,CTT CASTELLDEFELS,B,884,GARCIA Richard,3,X,14886,GONZÁLEZ Javier,0
CTT SENTMENAT,CTT CASTELLDEFELS,C,13065,MARTINEZ Luis,1,Z,8021,CASOLIVA Juan Jose,3
CTT SENTMENAT,CTT CASTELLDEFELS,A,12906,CRESPO Diego,3,X,14886,GONZÁLEZ Javier,0
CTT SENTMENAT,CTT CASTELLDEFELS,C,13065,MARTINEZ Luis,3,Y,10066,VERGES Maria Carmen,0
CTT SENTMENAT,CTT CASTELLDEFELS,B,884,GARCIA Richard,2,Z,8021,CASOLIVA Juan Jose,3
MOLLET 2002 TT,AGRUPACIÓ CONGRÉS,A,11484,BLANCH Francisco Javier,3,Y,10704,CARDONA Lorenzo,2
MOLLET 2002 TT,AGRUPACIÓ CONGRÉS,B,12476,ASTORT Eduard,1,X,13081,GOMEZ David,3
MOLLET 2002 TT,AGRUPACIÓ CONGRÉS,C,5427,BERNAL Martin,2,Z,13098,CARDONA Eduard,3
MOLLET 2002 TT,AGRUPACIÓ CONGRÉS,A,11484,BLANCH Francisco Javier,0,X,13081,GOMEZ David,3
MOLLET 2002 TT,AGRUPACIÓ CONGRÉS,C,5427,BERNAL Martin,3,Y,10704,CARDONA Lorenzo,0
MOLLET 2002 TT,AGRUPACIÓ CONGRÉS,B,12476,ASTORT Eduard,3,Z,13098,CARDONA Eduard,2
