abc_team,xyz_team,abc_player_letter,abc_player_license,abc_player_name,abc_player_score,xyz_player_letter,xyz_player_license,xyz_player_name,xyz_player_score
EL CERCLE TT GRÀCIA,CTT VILASSAR DE MAR L'OBRERA,A,7132,GRACIA Rafael,3,Y,14506,BADIA Anna,0
EL CERCLE TT GRÀCIA,CTT VILASSAR DE MAR L'OBRERA,B,6880,COLET Albert,2,X,3318,GIMENEZ Antonio,3
EL CERCLE TT GRÀCIA,CTT VILASSAR DE MAR L'OBRERA,C,12142,DE ELIAS Berenguer,0,Z,2236,FOLCH Jordi,3
EL CERCLE TT GRÀCIA,CTT VILASSAR DE MAR L'OBRERA,A,7132,GRACIA Rafael,0,X,3318,GIMENEZ Antonio,3
EL CERCLE TT GRÀCIA,CTT VILASSAR DE MAR L'OBRERA,C,12142,DE ELIAS Berenguer,3,Y,14506,BADIA Anna,0
EL CERCLE TT GRÀCIA,CTT VILASSAR DE MAR L'OBRERA,B,6880,COLET Albert,0,Z,2236,FOLCH Jordi,3
EL CIERVO,CTT CANET DE MAR,A,12123,ANDREU Salvador,2,Y,127,MORILLAS Pere,3
EL CIERVO,CTT CANET DE MAR,B,11221,MORGUI Josep Maria,0,X,11158,MERCADER Luis,3
EL CIERVO,CTT CANET DE MAR,C,12801,CAMPS Jordi,3,Z,8477,CERRILLO Felip,2
EL CIERVO,CTT CANET DE MAR,A,12123,ANDREU Salvador,0,X,11158,MERCADER Luis,3
EL CIERVO,CTT CANET DE MAR,C,12801,CAMPS Jordi,0,Y,127,MORILLAS Pere,3
EL CIERVO,CTT CANET DE MAR,B,11221,MORGUI Josep Maria,0,Z,8477,CERRILLO Felip,3
CTT SANT FELIU DE CODINES,EL CENTRE,A,2314,BARRERA Julia,1,Y,650,CABESTANY Eduard,3
CTT SANT FELIU DE CODINES,EL CENTRE,B,616,BACHS David,3,X,5759,BADIA Albert,1
CTT SANT FELIU DE CODINES,EL CENTRE,C,291,SOLÀ José,3,Z,5620,MENDOZA Alejandro,0
CTT SANT FELIU DE CODINES,EL CENTRE,A,2314,BARRERA Julia,3,X,5759,BADIA Albert,2
CTT SANT FELIU DE CODINES,EL CENTRE,C,291,SOLÀ José,0,Y,650,CABESTANY Eduard,3
CTT SANT FELIU DE CODINES,EL CENTRE,B,616,BACHS David,3,Z,5620,MENDOZA Alejandro,2
