abc_team,xyz_team,abc_player_letter,abc_player_license,abc_player_name,abc_player_score,xyz_player_letter,xyz_player_license,xyz_player_name,xyz_player_score
SCR EL CIERVO ''B'',CN SABADELL ''A'',B,8321,BOADA Isidro,0,X,7539,WEISZ Ignasi,3
SCR EL CIERVO ''B'',CN SABADELL ''A'',C,2486,BLASCO Vicenç,2,Z,548,WEISZ Joan,3
SCR EL CIERVO ''B'',CN SABADELL ''A'',A,370,PLA Joan,2,X,7539,WEISZ Ignasi,3
SCR EL CIERVO ''B'',CN SABADELL ''A'',C,2486,BLASCO Vicenç,0,Y,511,WEISZ Pere,3
SCR EL CIERVO ''B'',CN SABADELL ''A'',B,8321,BOADA Isidro,1,Z,548,WEISZ Joan,3
CTT ELS AMICS DE TERRASSA,ATT PREMIÀ DE MAR,B,12099,PAGÈS Albert,3,X,887,COLLDEFORN Jaume,0
CTT ELS AMICS DE TERRASSA,ATT PREMIÀ DE MAR,C,856,MARTINEZ Ignasi,3,Z,12324,NUÑEZ Marc,0
CTT ELS AMICS DE TERRASSA,ATT PREMIÀ DE MAR,A,11007,REGINCÓS Albert,3,X,887,COLLDEFORN Jaume,0
CTT ELS AMICS DE TERRASSA,ATT PREMIÀ DE MAR,C,856,MARTINEZ Ignasi,3,Y,707,GARCIA Xavier,1
CTT ELS AMICS DE TERRASSA,ATT PREMIÀ DE MAR,B,12099,PAGÈS Albert,3,Z,12324,NUÑEZ Marc,0
CTT CANET DE MAR,EL CENTRE ''A'',B,571,JODAR Mariano,2,X,292,CHACON Alejandro,3
CTT CANET DE MAR,EL CENTRE ''A'',C,583,COTS Josep,3,Z,7213,FELIU Javier,0
CTT CANET DE MAR,EL CENTRE ''A'',A,480,MAILLO Josep Manel,3,X,292,CHACON Alejandro,0
CTT CANET DE MAR,EL CENTRE ''A'',C,583,COTS Josep,0,Y,651,CARBONELL Daniel,3
CTT CANET DE MAR,EL CENTRE ''A'',B,571,JODAR Mariano,2,Z,7213,FELIU Javier,3
CTT ATENEU 1882 ''A'',CTT VILAFRANCA,C,10320,FERNANDEZ Francisco,3,Z,6656,ALVAREZ Antonio,1
CTT ATENEU 1882 ''A'',CTT VILAFRANCA,A,1723,DIAZ Juan,3,X,5438,BLANCAFORT Jose Maria,0
CTT ATENEU 1882 ''A'',CTT VILAFRANCA,C,10320,FERNANDEZ Francisco,3,Y,241,MARTINEZ Josep,2
