abc_team,xyz_team,abc_player_letter,abc_player_license,abc_player_name,abc_player_score,xyz_player_letter,xyz_player_license,xyz_player_name,xyz_player_score
UE SANT CUGAT,CTT JOSEP M. PALES,A,972,CASTILLO Francesc,1,Y,421,LI Yanlan,3
UE SANT CUGAT,CTT JOSEP M. PALES,B,4036,CHAPALAIN Laurent,0,X,1938,LI Qi,3
UE SANT CUGAT,CTT JOSEP M. PALES,C,14195,PETRAGUE Alain,3,Z,13100,MALET Jorge,0
UE SANT CUGAT,CTT JOSEP M. PALES,A,972,CASTILLO Francesc,0,X,1938,LI Qi,3
UE SANT CUGAT,CTT JOSEP M. PALES,C,14195,PETRAGUE Alain,2,Y,421,LI Yanlan,3
UE SANT CUGAT,CTT JOSEP M. PALES,B,4036,CHAPALAIN Laurent,3,Z,13100,MALET Jorge,2
EL CIERVO ''B'',ATT PREMIÀ DE MAR,A,2486,BLASCO Vicenç,3,Y,15729,SARABIA Juan,0
EL CIERVO ''B'',ATT PREMIÀ DE MAR,B,16275,ALDEA Manel,3,X,707,GARCIA Xavier,2
EL CIERVO ''B'',ATT PREMIÀ DE MAR,C,3163,CODINA Joan Carles,1,Z,2983,ESCOLA Francisco Javier,3
EL CIERVO ''B'',ATT PREMIÀ DE MAR,A,2486,BLASCO Vicenç,1,X,707,GARCIA Xavier,3
EL CIERVO ''B'',ATT PREMIÀ DE MAR,C,3163,CODINA Joan Carles,3,Y,15729,SARABIA Juan,2
EL CIERVO ''B'',ATT PREMIÀ DE MAR,B,16275,ALDEA Manel,2,Z,2983,ESCOLA Francisco Javier,3
LLUÏSOS D'HORTA TT,EL CENTRE,A,15125,GOMEZ Lluis,3,Y,2365,CONDAL Jaume,1
LLUÏSOS D'HORTA TT,EL CENTRE,B,696,BARTOLÍ David,1,X,5544,PRADES Aixeus,3
LLUÏSOS D'HORTA TT,EL CENTRE,C,10201,MARI Roger,0,Z,922,BURLO David,3
LLUÏSOS D'HORTA TT,EL CENTRE,A,15125,GOMEZ Lluis,0,X,5544,PRADES Aixeus,3
LLUÏSOS D'HORTA TT,EL CENTRE,C,10201,MARI Roger,3,Y,2365,CONDAL Jaume,2
LLUÏSOS D'HORTA TT,EL CENTRE,B,696,BARTOLÍ David,0,Z,922,BURLO David,3
CTT ST QUIRZE DEL VALLÈS - Vet A,CTT CARDEDEU EIG,A,1014,MINGUELL Roger,3,Y,6909,CORTES Juan Jose,1
CTT ST QUIRZE DEL VALLÈS - Vet A,CTT CARDEDEU EIG,B,3484,FERRERA Carlos Augusto,0,X,12245,PRADES Alba,3
CTT ST QUIRZE DEL VALLÈS - Vet A,CTT CARDEDEU EIG,C,14565,MATTSSON Tony Michael,3,Z,200,LUCEA Javier,1
CTT ST QUIRZE DEL VALLÈS - Vet A,CTT CARDEDEU EIG,A,1014,MINGUELL Roger,2,X,12245,PRADES Alba,3
CTT ST QUIRZE DEL VALLÈS - Vet A,CTT CARDEDEU EIG,C,14565,MATTSSON Tony Michael,2,Y,6909,CORTES Juan Jose,3
CTT ST QUIRZE DEL VALLÈS - Vet A,CTT CARDEDEU EIG,B,3484,FERRERA Carlos Augusto,3,Z,200,LUCEA Javier,0
