abc_team,xyz_team,abc_player_letter,abc_player_license,abc_player_name,abc_player_score,xyz_player_letter,xyz_player_license,xyz_player_name,xyz_player_score
TT PARETS,TITUS BADALONA,A,10740,GARRELL Amador,3,Y,8330,MARIMON Francisco Javie,0
TT PARETS,TITUS BADALONA,C,809,RIVERA Jordi,3,Z,8328,GIMENEZ Angel,1
TT PARETS,TITUS BADALONA,C,809,RIVERA Jordi,3,Y,8330,MARIMON Francisco Javie,1
TT PARETS,TITUS BADALONA,B,210,CAPARROS Agustín,3,Z,8328,GIMENEZ Angel,1
TARINAS CALELLA,CTT ST QUIRZE DEL VALLÈS - Vet B,A,15723,SEVILLA Javier,1,Y,4114,OTERO Sergio,3
TARINAS CALELLA,CTT ST QUIRZE DEL VALLÈS - Vet B,B,11244,VILALTA Agusti,2,X,317,LALINDE Carlos,3
TARINAS CALELLA,CTT ST QUIRZE DEL VALLÈS - Vet B,C,93,PUIG Jaume,3,Z,2441,ALVAREZ Jose Maria,1
TARINAS CALELLA,CTT ST QUIRZE DEL VALLÈS - Vet B,A,15723,SEVILLA Javier,0,X,317,LALINDE Carlos,3
TARINAS CALELLA,CTT ST QUIRZE DEL VALLÈS - Vet B,C,93,PUIG Jaume,1,Y,4114,OTERO Sergio,3
TARINAS CALELLA,CTT ST QUIRZE DEL VALLÈS - Vet B,B,11244,VILALTA Agusti,2,Z,2441,ALVAREZ Jose Maria,3
CC SANT ANDREU,LLUÏSOS DE GRÀCIA ''A'',A,2000,ESCOLA Antoni,3,Y,5171,RAMOS Carlos,0
CC SANT ANDREU,LLUÏSOS DE GRÀCIA ''A'',B,217,ROVELLO Antonio,0,X,3332,CARBO Jose Mª,3
CC SANT ANDREU,LLUÏSOS DE GRÀCIA ''A'',C,605,GRIFOLL Xavier,3,Z,417,KRAWCZYK Guido,2
CC SANT ANDREU,LLUÏSOS DE GRÀCIA ''A'',A,2000,ESCOLA Antoni,0,X,3332,CARBO Jose Mª,3
CC SANT ANDREU,LLUÏSOS DE GRÀCIA ''A'',C,605,GRIFOLL Xavier,3,Y,5171,RAMOS Carlos,0
CC SANT ANDREU,LLUÏSOS DE GRÀCIA ''A'',B,217,ROVELLO Antonio,2,Z,417,KRAWCZYK Guido,3
EL CIERVO,AP LA CAIXA,A,2303,ALMENDROS Joan Antoni,3,Y,318,PUIG Fermi,1
EL CIERVO,AP LA CAIXA,B,10478,MESA Josep,0,X,175,FERRAN Josep,3
EL CIERVO,AP LA CAIXA,C,16275,ALDEA Manel,1,Z,11765,DOMINGO Joan,3
EL CIERVO,AP LA CAIXA,A,2303,ALMENDROS Joan Antoni,3,X,175,FERRAN Josep,1
EL CIERVO,AP LA CAIXA,C,16275,ALDEA Manel,3,Y,318,PUIG Fermi,0
EL CIERVO,AP LA CAIXA,B,10478,MESA Josep,1,Z,11765,DOMINGO Joan,3
