abc_team,xyz_team,abc_player_letter,abc_player_license,abc_player_name,abc_player_score,xyz_player_letter,xyz_player_license,xyz_player_name,xyz_player_score
TT PARETS,CTT LA POBLA DE LILLET,A,1161,CORTES Jonathan,2,Y,4934,QUESADA Miquel,3
TT PARETS,CTT LA POBLA DE LILLET,B,6184,GRAU Xavier,3,X,1680,PONS Lluis,1
TT PARETS,CTT LA POBLA DE LILLET,C,8391,CARDOZO Sacha Frank,1,Z,5029,GIRALT Daniel,3
TT PARETS,CTT LA POBLA DE LILLET,A,1161,CORTES Jonathan,2,X,1680,PONS Lluis,3
TT PARETS,CTT LA POBLA DE LILLET,C,8391,CARDOZO Sacha Frank,3,Y,4934,QUESADA Miquel,0
TT PARETS,CTT LA POBLA DE LILLET,B,6184,GRAU Xavier,2,Z,5029,GIRALT Daniel,3
"EL CENTRE ""B""",WBTRAVEL CTT RIPOLLET,A,3548,ALVAREZ Enrique Sotero,3,Y,12403,ALTAS Pau,0
"EL CENTRE ""B""",WBTRAVEL CTT RIPOLLET,B,949,FERREIRA Isaac,2,X,11774,GARCÍA Alex,3
"EL CENTRE ""B""",WBTRAVEL CTT RIPOLLET,C,952,LLOPIS Isaac,1,Z,11775,CUTILLAS Octavi,3
"EL CENTRE ""B""",WBTRAVEL CTT RIPOLLET,A,3548,ALVAREZ Enrique Sotero,3,X,11774,GARCÍA Alex,0
"EL CENTRE ""B""",WBTRAVEL CTT RIPOLLET,C,952,LLOPIS Isaac,3,Y,12403,ALTAS Pau,2
"EL CENTRE ""B""",WBTRAVEL CTT RIPOLLET,B,949,FERREIRA Isaac,1,Z,11775,CUTILLAS Octavi,3
CTT VILANOVA I LA GELTRU,MASQUEFA TTC,A,675,MILA Salvador,1,Y,12214,VIDAL Raul,3
CTT VILANOVA I LA GELTRU,MASQUEFA TTC,B,6564,ENCUENTRA Samuel,1,X,4527,BONASTRE Ferran,3
CTT VILANOVA I LA GELTRU,MASQUEFA TTC,C,13760,MIHALKO Jozsef,3,Z,12288,VIDAL Gerard,0
CTT VILANOVA I LA GELTRU,MASQUEFA TTC,A,675,MILA Salvador,3,X,4527,BONASTRE Ferran,2
CTT VILANOVA I LA GELTRU,MASQUEFA TTC,C,13760,MIHALKO Jozsef,3,Y,12214,VIDAL Raul,0
CTT VILANOVA I LA GELTRU,MASQUEFA TTC,B,6564,ENCUENTRA Samuel,3,Z,12288,VIDAL Gerard,1
CTT SALLENT,CTT SANT QUIRZE DEL VALLÈS - Sènior,A,8497,MAZCUÑAN Pau,0,Y,14565,MATTSSON Tony Michael,3
CTT SALLENT,CTT SANT QUIRZE DEL VALLÈS - Sènior,B,527,VILA Joan,3,X,4114,OTERO Sergio,0
CTT SALLENT,CTT SANT QUIRZE DEL VALLÈS - Sènior,C,16395,CHENG Zhongyong,1,Z,15087,BOSCH Oriol,3
CTT SALLENT,CTT SANT QUIRZE DEL VALLÈS - Sènior,A,8497,MAZCUÑAN Pau,0,X,4114,OTERO Sergio,3
CTT SALLENT,CTT SANT QUIRZE DEL VALLÈS - Sènior,C,16395,CHENG Zhongyong,0,Y,14565,MATTSSON Tony Michael,3
CTT SALLENT,CTT SANT QUIRZE DEL VALLÈS - Sènior,B,527,VILA Joan,3,Z,15087,BOSCH Oriol,2
CC SANTS,UE SANT CUGAT,A,618,PANAREDA Jordi,3,Y,7975,CARRETERO Niran,1
CC SANTS,UE SANT CUGAT,B,319,PEDRÓ Santiago,1,X,13758,CALLEJON Christian,3
CC SANTS,UE SANT CUGAT,C,895,AYUSO Alejandro,0,Z,4036,CHAPALAIN Laurent,3
CC SANTS,UE SANT CUGAT,A,618,PANAREDA Jordi,1,X,13758,CALLEJON Christian,3
CC SANTS,UE SANT CUGAT,C,895,AYUSO Alejandro,3,Y,7975,CARRETERO Niran,0
CC SANTS,UE SANT CUGAT,B,319,PEDRÓ Santiago,0,Z,4036,CHAPALAIN Laurent,3
CLUB NATACIO SABADELL,CTT ATC MOLINS DE REI,A,14873,YANG Karen,0,Y,470,DURAN Ignasi,3
CLUB NATACIO SABADELL,CTT ATC MOLINS DE REI,B,11746,YANG Owen,1,X,1014,MINGUELL Roger,3
CLUB NATACIO SABADELL,CTT ATC MOLINS DE REI,C,7099,PONZ Antonio,3,Z,6167,ESTRADA Jordi,1
CLUB NATACIO SABADELL,CTT ATC MOLINS DE REI,A,14873,YANG Karen,0,X,1014,MINGUELL Roger,3
CLUB NATACIO SABADELL,CTT ATC MOLINS DE REI,C,7099,PONZ Antonio,3,Y,470,DURAN Ignasi,2
CLUB NATACIO SABADELL,CTT ATC MOLINS DE REI,B,11746,YANG Owen,3,Z,6167,ESTRADA Jordi,2
