abc_team,xyz_team,abc_player_letter,abc_player_license,abc_player_name,abc_player_score,xyz_player_letter,xyz_player_license,xyz_player_name,xyz_player_score
EL CIERVO ''A'',CTT ATENEU 1882,A,557,VILLORO Xavier,3,Y,1723,DIAZ Juan,2
EL CIERVO ''A'',CTT ATENEU 1882,B,199,CASTELLS Francesc,3,X,10320,FERNANDEZ Francisco,0
EL CIERVO ''A'',CTT ATENEU 1882,C,7559,GUASCH Josep,3,Z,850,DURAN Roberto Carlos,0
EL CIERVO ''A'',CTT ATENEU 1882,A,557,VILLORO Xavier,3,X,10320,FERNANDEZ Francisco,0
EL CIERVO ''A'',CTT ATENEU 1882,C,7559,GUASCH Josep,1,Y,1723,DIAZ Juan,3
EL CIERVO ''A'',CTT ATENEU 1882,B,199,CASTELLS Francesc,3,Z,850,DURAN Roberto Carlos,2
ATT PREMIÀ DE MAR,CTT ELS AMICS DE TERRASSA,A,707,GARCIA Xavier,0,Y,11007,REGINCÓS Albert,3
ATT PREMIÀ DE MAR,CTT ELS AMICS DE TERRASSA,B,1016,GARCIA David,0,X,856,MARTINEZ Ignasi,3
ATT PREMIÀ DE MAR,CTT ELS AMICS DE TERRASSA,C,2983,ESCOLA Francisco Javier,1,Z,692,CAMPOS Oscar,3
ATT PREMIÀ DE MAR,CTT ELS AMICS DE TERRASSA,A,707,GARCIA Xavier,0,X,856,MARTINEZ Ignasi,3
ATT PREMIÀ DE MAR,CTT ELS AMICS DE TERRASSA,C,2983,ESCOLA Francisco Javier,0,Y,11007,REGINCÓS Albert,3
ATT PREMIÀ DE MAR,CTT ELS AMICS DE TERRASSA,B,1016,GARCIA David,0,Z,692,CAMPOS Oscar,3
EL CENTRE ''A'',TITUS BADALONA,A,395,EXPOSITO Juan Antonio,3,Y,635,MARTÍNEZ Antonio,0
EL CENTRE ''A'',TITUS BADALONA,B,292,CHACON Alejandro,1,X,6879,HURTADO Jose Alberto,3
EL CENTRE ''A'',TITUS BADALONA,C,922,BURLO David,3,Z,12974,FORMENTÍ Marc,0
EL CENTRE ''A'',TITUS BADALONA,A,395,EXPOSITO Juan Antonio,3,X,6879,HURTADO Jose Alberto,0
EL CENTRE ''A'',TITUS BADALONA,C,922,BURLO David,3,Y,635,MARTÍNEZ Antonio,1
EL CENTRE ''A'',TITUS BADALONA,B,292,CHACON Alejandro,3,Z,12974,FORMENTÍ Marc,0
