abc_team,xyz_team,abc_player_letter,abc_player_license,abc_player_name,abc_player_score,xyz_player_letter,xyz_player_license,xyz_player_name,xyz_player_score
CTT LA POBLA DE LILLET,CTT VILANOVA DEL CAMI,A,1371,ARTIGAS Sergi,0,Y,5393,SALA David,3
CTT LA POBLA DE LILLET,CTT VILANOVA DEL CAMI,B,5410,GALIAN Roger,3,X,8346,PEREZ Javier,0
CTT LA POBLA DE LILLET,CTT VILANOVA DEL CAMI,C,4250,QUESADA Guillem,3,Z,3914,SANCHEZ Adrian,0
CTT LA POBLA DE LILLET,CTT VILANOVA DEL CAMI,A,1371,ARTIGAS Sergi,3,X,8346,PEREZ Javier,0
CTT LA POBLA DE LILLET,CTT VILANOVA DEL CAMI,C,4250,QUESADA Guillem,3,Y,5393,SALA David,0
CTT LA POBLA DE LILLET,CTT VILANOVA DEL CAMI,B,5410,GALIAN Roger,3,Z,3914,SANCHEZ Adrian,1
BELLVITGE ALHEÑA,ELS 8 DE LA GARRIGA,A,713,GARCIA Carlos,3,Y,11863,MONTAGUT Joan,2
BELLVITGE ALHEÑA,ELS 8 DE LA GARRIGA,B,494,GONZÁLEZ Ricard,0,X,12296,COROMINAS Albert,3
BELLVITGE ALHEÑA,ELS 8 DE LA GARRIGA,C,674,LOPEZ Manolo,0,Z,8301,CHICU Radu,3
BELLVITGE ALHEÑA,ELS 8 DE LA GARRIGA,A,713,GARCIA Carlos,3,X,12296,COROMINAS Albert,1
BELLVITGE ALHEÑA,ELS 8 DE LA GARRIGA,C,674,LOPEZ Manolo,0,Y,11863,MONTAGUT Joan,3
BELLVITGE ALHEÑA,ELS 8 DE LA GARRIGA,B,494,GONZÁLEZ Ricard,0,Z,8301,CHICU Radu,3
CTT SANT QUINTÍ DE MEDIONA,TARINAS CALELLA,A,18060,PAREJO Oscar,1,Y,12195,SAÑA Orlando,3
CTT SANT QUINTÍ DE MEDIONA,TARINAS CALELLA,B,81,RAMÍREZ Angel,0,X,1614,TIÓ Lluís,3
CTT SANT QUINTÍ DE MEDIONA,TARINAS CALELLA,C,3917,ORTEGO Jose,0,Z,8654,LEONE Tomás,3
CTT SANT QUINTÍ DE MEDIONA,TARINAS CALELLA,A,18060,PAREJO Oscar,0,X,1614,TIÓ Lluís,3
CTT SANT QUINTÍ DE MEDIONA,TARINAS CALELLA,C,3917,ORTEGO Jose,0,Y,12195,SAÑA Orlando,3
CTT SANT QUINTÍ DE MEDIONA,TARINAS CALELLA,B,81,RAMÍREZ Angel,3,Z,8654,LEONE Tomás,1
EL CENTRE,CTT SALLENT,A,952,LLOPIS Isaac,3,Y,13241,TEMPORAL Ricardo,0
EL CENTRE,CTT SALLENT,B,3548,ALVAREZ Enrique Sotero,3,X,6312,OBRADORS Arnau,0
EL CENTRE,CTT SALLENT,C,740,SERRANO Fabià,3,Z,527,VILA Joan,2
EL CENTRE,CTT SALLENT,A,952,LLOPIS Isaac,1,X,6312,OBRADORS Arnau,3
EL CENTRE,CTT SALLENT,C,740,SERRANO Fabià,3,Y,13241,TEMPORAL Ricardo,0
EL CENTRE,CTT SALLENT,B,3548,ALVAREZ Enrique Sotero,2,Z,527,VILA Joan,3
FORN BERTRAN BADALONA,UE SANT CUGAT,A,11280,MARTÍNEZ Carlos,3,Y,388,MINGUELL Joan,0
FORN BERTRAN BADALONA,UE SANT CUGAT,B,7683,XIA Wen Long,0,X,13765,ARAUJO Ismael,3
FORN BERTRAN BADALONA,UE SANT CUGAT,C,17889,LU Ming Pu,3,Z,11286,ZHANG Zhiquan,0
FORN BERTRAN BADALONA,UE SANT CUGAT,A,11280,MARTÍNEZ Carlos,1,X,13765,ARAUJO Ismael,3
FORN BERTRAN BADALONA,UE SANT CUGAT,C,17889,LU Ming Pu,3,Y,388,MINGUELL Joan,0
FORN BERTRAN BADALONA,UE SANT CUGAT,B,7683,XIA Wen Long,3,Z,11286,ZHANG Zhiquan,0
LLUÏSOS DE GRÀCIA,MOLLET 2002 TT,A,13478,CARMONA Daniel,2,Y,7807,BOLAÑOS Sergio,3
LLUÏSOS DE GRÀCIA,MOLLET 2002 TT,B,11263,INTROCASO Pablo,1,X,1050,CARRETERO Carlos,3
LLUÏSOS DE GRÀCIA,MOLLET 2002 TT,C,6051,FERNANDES Andre,2,Z,5029,GIRALT Daniel,3
LLUÏSOS DE GRÀCIA,MOLLET 2002 TT,A,13478,CARMONA Daniel,3,X,1050,CARRETERO Carlos,2
LLUÏSOS DE GRÀCIA,MOLLET 2002 TT,C,6051,FERNANDES Andre,3,Y,7807,BOLAÑOS Sergio,0
LLUÏSOS DE GRÀCIA,MOLLET 2002 TT,B,11263,INTROCASO Pablo,3,Z,5029,GIRALT Daniel,2
