abc_team,xyz_team,abc_player_letter,abc_player_license,abc_player_name,abc_player_score,xyz_player_letter,xyz_player_license,xyz_player_name,xyz_player_score
AGRUPACIÓ CONGRÉS,TT L'HOSPITALET,A,395,EXPOSITO Juan Antonio,3,Y,18088,OSORIO Alejandro Jose,0
AGRUPACIÓ CONGRÉS,TT L'HOSPITALET,B,27,MADURELL Josep,3,X,18243,LOPEHANDIA Gandalf,2
AGRUPACIÓ CONGRÉS,TT L'HOSPITALET,C,13097,CARDONA Biel,3,Z,6118,CAÑETE Antonio Jose,1
AGRUPACIÓ CONGRÉS,TT L'HOSPITALET,A,395,EXPOSITO Juan Antonio,3,X,18243,LOPEHANDIA Gandalf,0
AGRUPACIÓ CONGRÉS,TT L'HOSPITALET,C,13097,CARDONA Biel,1,Y,18088,OSORIO Alejandro Jose,3
AGRUPACIÓ CONGRÉS,TT L'HOSPITALET,B,27,MADURELL Josep,3,Z,6118,CAÑETE Antonio Jose,1
EL CERCLE TT GRÀCIA,CTT VALLS DE TORROELLA,A,5395,PLANAS Josep,1,Y,13163,PICH Guillem,3
EL CERCLE TT GRÀCIA,CTT VALLS DE TORROELLA,B,12137,CALLEJA David,1,X,484,CUSSÓ Joan,3
EL CERCLE TT GRÀCIA,CTT VALLS DE TORROELLA,C,361,CASANOVA Santiago,2,Z,867,TORRADES Domenec,3
EL CERCLE TT GRÀCIA,CTT VALLS DE TORROELLA,A,5395,PLANAS Josep,0,X,484,CUSSÓ Joan,3
EL CERCLE TT GRÀCIA,CTT VALLS DE TORROELLA,C,361,CASANOVA Santiago,0,Y,13163,PICH Guillem,3
EL CERCLE TT GRÀCIA,CTT VALLS DE TORROELLA,B,12137,CALLEJA David,0,Z,867,TORRADES Domenec,3
GIRBAU VIC TT,CTT OLESA,A,536,PLADEVALL Jordi,3,Y,234,PUBILL Jaume,0
GIRBAU VIC TT,CTT OLESA,B,4052,BOVER Carles,3,X,7589,BUENO Poul Ignasi,1
GIRBAU VIC TT,CTT OLESA,C,492,RIERA Joan,2,Z,6041,AGUILA Iago,3
GIRBAU VIC TT,CTT OLESA,A,536,PLADEVALL Jordi,3,X,7589,BUENO Poul Ignasi,0
GIRBAU VIC TT,CTT OLESA,C,492,RIERA Joan,3,Y,234,PUBILL Jaume,0
GIRBAU VIC TT,CTT OLESA,B,4052,BOVER Carles,3,Z,6041,AGUILA Iago,0
CC SANTS,CTT ATC MOLINS DE REI,A,619,WEN Yang,3,Y,5456,REY Jose Antonio,0
CC SANTS,CTT ATC MOLINS DE REI,B,895,AYUSO Alejandro,2,X,790,CUENCA Oscar,3
CC SANTS,CTT ATC MOLINS DE REI,C,618,PANAREDA Jordi,3,Z,6167,ESTRADA Jordi,0
CC SANTS,CTT ATC MOLINS DE REI,A,619,WEN Yang,2,X,790,CUENCA Oscar,3
CC SANTS,CTT ATC MOLINS DE REI,C,618,PANAREDA Jordi,3,Y,5456,REY Jose Antonio,0
CC SANTS,CTT ATC MOLINS DE REI,B,895,AYUSO Alejandro,3,Z,6167,ESTRADA Jordi,1
CN SABADELL,CTT DELS HORTS 2000,A,11167,RUIZ Jordi,1,Y,687,BARCOJO Antonio,3
CN SABADELL,CTT DELS HORTS 2000,B,14358,SILVESTRE Alex,3,X,227,CREIXELL Josep,2
CN SABADELL,CTT DELS HORTS 2000,C,12432,VEGA Alex,1,Z,4595,PORTET Joan,3
CN SABADELL,CTT DELS HORTS 2000,A,11167,RUIZ Jordi,0,X,227,CREIXELL Josep,3
CN SABADELL,CTT DELS HORTS 2000,C,12432,VEGA Alex,2,Y,687,BARCOJO Antonio,3
CN SABADELL,CTT DELS HORTS 2000,B,14358,SILVESTRE Alex,2,Z,4595,PORTET Joan,3
CTT BARCELONA,TT PARETS,A,14367,EXPOSITO Luis,2,Y,3468,MOMPART Jordi,3
CTT BARCELONA,TT PARETS,B,6181,SANS Guillem,3,X,6184,GRAU Xavier,1
CTT BARCELONA,TT PARETS,C,7392,SINAGRA Ariel Dario,2,Z,8391,CARDOZO Sacha Frank,3
CTT BARCELONA,TT PARETS,A,14367,EXPOSITO Luis,1,X,6184,GRAU Xavier,3
CTT BARCELONA,TT PARETS,C,7392,SINAGRA Ariel Dario,0,Y,3468,MOMPART Jordi,3
CTT BARCELONA,TT PARETS,B,6181,SANS Guillem,3,Z,8391,CARDOZO Sacha Frank,1
