abc_team,xyz_team,abc_player_letter,abc_player_license,abc_player_name,abc_player_score,xyz_player_letter,xyz_player_license,xyz_player_name,xyz_player_score
CTT VILANOVA DEL CAMI,FORN BERTRAN BADALONA,A,8346,PEREZ Javier,3,Y,17889,LU Ming Pu,0
CTT VILANOVA DEL CAMI,FORN BERTRAN BADALONA,B,5393,SALA David,3,X,7683,XIA Wen Long,0
CTT VILANOVA DEL CAMI,FORN BERTRAN BADALONA,C,3120,ZARAGOZA Eloi,3,Z,11280,MARTÍNEZ Carlos,2
CTT VILANOVA DEL CAMI,FORN BERTRAN BADALONA,A,8346,PEREZ Javier,3,X,7683,XIA Wen Long,2
CTT VILANOVA DEL CAMI,FORN BERTRAN BADALONA,C,3120,ZARAGOZA Eloi,0,Y,17889,LU Ming Pu,3
CTT VILANOVA DEL CAMI,FORN BERTRAN BADALONA,B,5393,SALA David,3,Z,11280,MARTÍNEZ Carlos,0
MOLLET 2002 TT,EL CENTRE,A,1050,CARRETERO Carlos,3,Y,3548,ALVAREZ Enrique Sotero,2
MOLLET 2002 TT,EL CENTRE,B,5029,GIRALT Daniel,3,X,3217,GARCIA Jose Luis,0
MOLLET 2002 TT,EL CENTRE,C,7545,SIMON Andreu,3,Z,952,LLOPIS Isaac,1
MOLLET 2002 TT,EL CENTRE,A,1050,CARRETERO Carlos,1,X,3217,GARCIA Jose Luis,3
MOLLET 2002 TT,EL CENTRE,C,7545,SIMON Andreu,0,Y,3548,ALVAREZ Enrique Sotero,3
MOLLET 2002 TT,EL CENTRE,B,5029,GIRALT Daniel,0,Z,952,LLOPIS Isaac,3
TARINAS CALELLA,LLUÏSOS DE GRÀCIA,A,12195,SAÑA Orlando,3,Y,6051,FERNANDES Andre,0
TARINAS CALELLA,LLUÏSOS DE GRÀCIA,B,1614,TIÓ Lluís,3,X,11263,INTROCASO Pablo,0
TARINAS CALELLA,LLUÏSOS DE GRÀCIA,C,8654,LEONE Tomás,3,Z,11184,CONILL Jaume,0
TARINAS CALELLA,LLUÏSOS DE GRÀCIA,A,12195,SAÑA Orlando,3,X,11263,INTROCASO Pablo,1
TARINAS CALELLA,LLUÏSOS DE GRÀCIA,C,8654,LEONE Tomás,3,Y,6051,FERNANDES Andre,1
TARINAS CALELLA,LLUÏSOS DE GRÀCIA,B,1614,TIÓ Lluís,2,Z,11184,CONILL Jaume,3
UE SANT CUGAT,ELS 8 DE LA GARRIGA,A,11286,ZHANG Zhiquan,0,Y,10672,CASTELLS Iris,3
UE SANT CUGAT,ELS 8 DE LA GARRIGA,B,10123,FERRER Bernat,1,X,12244,ESCODA Abril,3
UE SANT CUGAT,ELS 8 DE LA GARRIGA,C,6203,ORTIZ Francesc Xavier,1,Z,11863,MONTAGUT Joan,3
UE SANT CUGAT,ELS 8 DE LA GARRIGA,A,11286,ZHANG Zhiquan,0,X,12244,ESCODA Abril,3
UE SANT CUGAT,ELS 8 DE LA GARRIGA,C,6203,ORTIZ Francesc Xavier,3,Y,10672,CASTELLS Iris,1
UE SANT CUGAT,ELS 8 DE LA GARRIGA,B,10123,FERRER Bernat,3,Z,11863,MONTAGUT Joan,2
CTT SALLENT,CTT LA POBLA DE LILLET,A,8497,MAZCUÑAN Pau,3,Y,4934,QUESADA Miquel,0
CTT SALLENT,CTT LA POBLA DE LILLET,B,527,VILA Joan,3,X,1680,PONS Lluis,0
CTT SALLENT,CTT LA POBLA DE LILLET,C,12139,SIBILA Joel,1,Z,5410,GALIAN Roger,3
CTT SALLENT,CTT LA POBLA DE LILLET,A,8497,MAZCUÑAN Pau,2,X,1680,PONS Lluis,3
CTT SALLENT,CTT LA POBLA DE LILLET,C,12139,SIBILA Joel,0,Y,4934,QUESADA Miquel,3
CTT SALLENT,CTT LA POBLA DE LILLET,B,527,VILA Joan,1,Z,5410,GALIAN Roger,3
BELLVITGE ALHEÑA,CTT SANT QUINTÍ DE MEDIONA,A,713,GARCIA Carlos,3,Y,1042,MESEGUE Carles,1
BELLVITGE ALHEÑA,CTT SANT QUINTÍ DE MEDIONA,B,494,GONZÁLEZ Ricard,3,X,3917,ORTEGO Jose,1
BELLVITGE ALHEÑA,CTT SANT QUINTÍ DE MEDIONA,C,674,LOPEZ Manolo,3,Z,81,RAMÍREZ Angel,1
BELLVITGE ALHEÑA,CTT SANT QUINTÍ DE MEDIONA,A,713,GARCIA Carlos,2,X,3917,ORTEGO Jose,3
BELLVITGE ALHEÑA,CTT SANT QUINTÍ DE MEDIONA,C,674,LOPEZ Manolo,1,Y,1042,MESEGUE Carles,3
BELLVITGE ALHEÑA,CTT SANT QUINTÍ DE MEDIONA,B,494,GONZÁLEZ Ricard,0,Z,81,RAMÍREZ Angel,3
