abc_team,xyz_team,abc_player_letter,abc_player_license,abc_player_name,abc_player_score,xyz_player_letter,xyz_player_license,xyz_player_name,xyz_player_score
CN SABADELL,AGRUPACIÓ CONGRÉS,A,5109,BOCANEGRA Alexander,3,Y,13097,CARDONA Biel,0
CN SABADELL,AGRUPACIÓ CONGRÉS,B,12466,CLADELLAS Oriol,0,X,395,EXPOSITO Juan Antonio,3
CN SABADELL,AGRUPACIÓ CONGRÉS,C,6499,PEREZ Adria Marc,3,Z,2159,GARCIA Daniel,1
CN SABADELL,AGRUPACIÓ CONGRÉS,A,5109,BOCANEGRA Alexander,3,X,395,EXPOSITO Juan Antonio,1
CN SABADELL,AGRUPACIÓ CONGRÉS,C,6499,PEREZ Adria Marc,3,Y,13097,CARDONA Biel,1
CN SABADELL,AGRUPACIÓ CONGRÉS,B,12466,CLADELLAS Oriol,0,Z,2159,GARCIA Daniel,3
CTT BARCELONA,CC SANTS,A,14367,EXPOSITO Luis,0,Y,15056,JIN Shan,3
CTT BARCELONA,CC SANTS,B,1209,MONTERO David,0,X,618,PANAREDA Jordi,3
CTT BARCELONA,CC SANTS,C,8879,MAÑE Alvar,2,Z,895,AYUSO Alejandro,3
CTT BARCELONA,CC SANTS,A,14367,EXPOSITO Luis,0,X,618,PANAREDA Jordi,3
CTT BARCELONA,CC SANTS,C,8879,MAÑE Alvar,1,Y,15056,JIN Shan,3
CTT BARCELONA,CC SANTS,B,1209,MONTERO David,0,Z,895,AYUSO Alejandro,3
GIRBAU VIC TT,TT PARETS,A,536,PLADEVALL Jordi,3,Y,3468,MOMPART Jordi,1
GIRBAU VIC TT,TT PARETS,B,8615,PORTET Joaquim,3,X,8391,CARDOZO Sacha Frank,2
GIRBAU VIC TT,TT PARETS,C,492,RIERA Joan,3,Z,6184,GRAU Xavier,2
GIRBAU VIC TT,TT PARETS,A,536,PLADEVALL Jordi,3,X,8391,CARDOZO Sacha Frank,0
GIRBAU VIC TT,TT PARETS,C,492,RIERA Joan,3,Y,3468,MOMPART Jordi,0
GIRBAU VIC TT,TT PARETS,B,8615,PORTET Joaquim,0,Z,6184,GRAU Xavier,3
CTT VALLS DE TORROELLA,CTT DELS HORTS 2000,A,484,CUSSÓ Joan,3,Y,4016,OLAYA Joaquin,1
CTT VALLS DE TORROELLA,CTT DELS HORTS 2000,B,867,TORRADES Domenec,3,X,13144,NANA Isaac,0
CTT VALLS DE TORROELLA,CTT DELS HORTS 2000,C,13163,PICH Guillem,3,Z,4595,PORTET Joan,2
CTT VALLS DE TORROELLA,CTT DELS HORTS 2000,A,484,CUSSÓ Joan,3,X,13144,NANA Isaac,1
CTT VALLS DE TORROELLA,CTT DELS HORTS 2000,C,13163,PICH Guillem,1,Y,4016,OLAYA Joaquin,3
CTT VALLS DE TORROELLA,CTT DELS HORTS 2000,B,867,TORRADES Domenec,2,Z,4595,PORTET Joan,3
CTT ATC MOLINS DE REI,TT L'HOSPITALET,A,470,DURAN Ignasi,1,Y,18088,OSORIO Alejandro Jose,3
CTT ATC MOLINS DE REI,TT L'HOSPITALET,B,790,CUENCA Oscar,0,X,12824,FERRÉ Marcel,3
CTT ATC MOLINS DE REI,TT L'HOSPITALET,C,2524,SALA Carles,3,Z,6118,CAÑETE Antonio Jose,1
CTT ATC MOLINS DE REI,TT L'HOSPITALET,A,470,DURAN Ignasi,2,X,12824,FERRÉ Marcel,3
CTT ATC MOLINS DE REI,TT L'HOSPITALET,C,2524,SALA Carles,3,Y,18088,OSORIO Alejandro Jose,2
CTT ATC MOLINS DE REI,TT L'HOSPITALET,B,790,CUENCA Oscar,3,Z,6118,CAÑETE Antonio Jose,0
EL CERCLE TT GRÀCIA,CTT OLESA,A,329,CASABONA Oscar,1,Y,234,PUBILL Jaume,3
EL CERCLE TT GRÀCIA,CTT OLESA,B,369,MORATA Genis,3,X,6041,AGUILA Iago,1
EL CERCLE TT GRÀCIA,CTT OLESA,C,9114,VINYALS Oriol,3,Z,2409,BUXEDA Joan,2
EL CERCLE TT GRÀCIA,CTT OLESA,A,329,CASABONA Oscar,0,X,6041,AGUILA Iago,3
EL CERCLE TT GRÀCIA,CTT OLESA,C,9114,VINYALS Oriol,3,Y,234,PUBILL Jaume,0
EL CERCLE TT GRÀCIA,CTT OLESA,B,369,MORATA Genis,3,Z,2409,BUXEDA Joan,0
