abc_team,xyz_team,abc_player_letter,abc_player_license,abc_player_name,abc_player_score,xyz_player_letter,xyz_player_license,xyz_player_name,xyz_player_score
EL CIERVO ''B'',CTT ELS AMICS DE TERRASSA,A,8321,BOADA Isidro,0,Y,11007,REGINCÓS Albert,3
EL CIERVO ''B'',CTT ELS AMICS DE TERRASSA,B,2486,BLASCO Vicenç,1,X,856,MARTINEZ Ignasi,3
EL CIERVO ''B'',CTT ELS AMICS DE TERRASSA,A,8321,BOADA Isidro,0,X,856,MARTINEZ Ignasi,3
EL CIERVO ''B'',CTT ELS AMICS DE TERRASSA,B,2486,BLASCO Vicenç,3,Z,3484,FERRERA Carlos Augusto,0
VIC TT,CLUB NATACIO SABADELL ''B'',A,536,PLADEVALL Jordi,1,Y,1774,CANO Andres,3
VIC TT,CLUB NATACIO SABADELL ''B'',B,2080,AUSIO Pere,2,X,3637,BARBERA Joan,3
VIC TT,CLUB NATACIO SABADELL ''B'',C,4669,PEIX Lluis,2,Z,4498,GARCIA Xavier,3
VIC TT,CLUB NATACIO SABADELL ''B'',A,536,PLADEVALL Jordi,1,X,3637,BARBERA Joan,3
VIC TT,CLUB NATACIO SABADELL ''B'',C,4669,PEIX Lluis,1,Y,1774,CANO Andres,3
VIC TT,CLUB NATACIO SABADELL ''B'',B,2080,AUSIO Pere,3,Z,4498,GARCIA Xavier,0
UE SANT CUGAT,CTT ATENEU 1882,A,972,CASTILLO Francesc,3,Y,1723,DIAZ Juan,2
UE SANT CUGAT,CTT ATENEU 1882,B,169,PAREJA Joan,1,X,10320,FERNANDEZ Francisco,3
UE SANT CUGAT,CTT ATENEU 1882,A,972,CASTILLO Francesc,1,X,10320,FERNANDEZ Francisco,3
UE SANT CUGAT,CTT ATENEU 1882,C,4036,CHAPALAIN Laurent,1,Y,1723,DIAZ Juan,3
CTT CANET DE MAR,TT PARETS,A,571,JODAR Mariano,1,Y,1996,MONTAÑANA Hector,3
CTT CANET DE MAR,TT PARETS,B,583,COTS Josep,2,X,846,MARTÍN Agustí,3
CTT CANET DE MAR,TT PARETS,C,480,MAILLO Josep Manel,3,Z,755,MOLINA Miguel,1
CTT CANET DE MAR,TT PARETS,A,571,JODAR Mariano,1,X,846,MARTÍN Agustí,3
CTT CANET DE MAR,TT PARETS,C,480,MAILLO Josep Manel,0,Y,1996,MONTAÑANA Hector,3
CTT CANET DE MAR,TT PARETS,B,583,COTS Josep,0,Z,755,MOLINA Miguel,3
