abc_team,xyz_team,abc_player_letter,abc_player_license,abc_player_name,abc_player_score,xyz_player_letter,xyz_player_license,xyz_player_name,xyz_player_score
CTT ELS AMICS DE TERRASSA,EL CENTRE,A,10036,CRISPI Lluís,2,Y,3548,ALVAREZ Enrique Sotero,3
CTT ELS AMICS DE TERRASSA,EL CENTRE,B,4911,CATALAN Oriol,0,X,6639,FELIU Jose,3
CTT ELS AMICS DE TERRASSA,EL CENTRE,C,851,SERRES Jordi,3,Z,7213,FELIU Javier,0
CTT ELS AMICS DE TERRASSA,EL CENTRE,A,10036,CRISPI Lluís,1,X,6639,FELIU Jose,3
CTT ELS AMICS DE TERRASSA,EL CENTRE,C,851,SERRES Jordi,3,Y,3548,ALVAREZ Enrique Sotero,1
CTT ELS AMICS DE TERRASSA,EL CENTRE,B,4911,CATALAN Oriol,3,Z,7213,FELIU Javier,0
CTT POBLENOU,CLUB NATACIO SABADELL,A,10391,ESPAÑA Fabian Andres,0,Y,7752,FONT Aniol,3
CTT POBLENOU,CLUB NATACIO SABADELL,B,6916,MORENO Ivan,1,X,11168,BARBERA Joan,3
CTT POBLENOU,CLUB NATACIO SABADELL,C,11388,VENDRELL Pau,3,Z,12466,CLADELLAS Oriol,1
CTT POBLENOU,CLUB NATACIO SABADELL,A,10391,ESPAÑA Fabian Andres,0,X,11168,BARBERA Joan,3
CTT POBLENOU,CLUB NATACIO SABADELL,C,11388,VENDRELL Pau,0,Y,7752,FONT Aniol,3
CTT POBLENOU,CLUB NATACIO SABADELL,B,6916,MORENO Ivan,3,Z,12466,CLADELLAS Oriol,0
UE SANT CUGAT,CTT VILANOVA I LA GELTRU,A,12839,ZOU Tian Xiang,3,Y,6811,MESTRES Arnau,2
UE SANT CUGAT,CTT VILANOVA I LA GELTRU,B,4036,CHAPALAIN Laurent,0,X,13760,MIHALKO Jozsef,3
UE SANT CUGAT,CTT VILANOVA I LA GELTRU,C,169,PAREJA Joan,3,Z,1751,BLANCO Pere,0
UE SANT CUGAT,CTT VILANOVA I LA GELTRU,A,12839,ZOU Tian Xiang,3,X,13760,MIHALKO Jozsef,2
UE SANT CUGAT,CTT VILANOVA I LA GELTRU,C,169,PAREJA Joan,3,Y,6811,MESTRES Arnau,0
UE SANT CUGAT,CTT VILANOVA I LA GELTRU,B,4036,CHAPALAIN Laurent,3,Z,1751,BLANCO Pere,1
ATT PREMIÀ DE MAR,MASQUEFA TTC,A,612,BALLESTA Lluis Carles,3,Y,4525,CID Miquel,2
ATT PREMIÀ DE MAR,MASQUEFA TTC,B,1016,GARCIA David,0,X,12214,VIDAL Raul,3
ATT PREMIÀ DE MAR,MASQUEFA TTC,C,1231,MARTINEZ Dani,3,Z,11199,SAMPERE Daniel,0
ATT PREMIÀ DE MAR,MASQUEFA TTC,A,612,BALLESTA Lluis Carles,3,X,12214,VIDAL Raul,0
ATT PREMIÀ DE MAR,MASQUEFA TTC,C,1231,MARTINEZ Dani,2,Y,4525,CID Miquel,3
ATT PREMIÀ DE MAR,MASQUEFA TTC,B,1016,GARCIA David,3,Z,11199,SAMPERE Daniel,0
