abc_team,xyz_team,abc_player_letter,abc_player_license,abc_player_name,abc_player_score,xyz_player_letter,xyz_player_license,xyz_player_name,xyz_player_score
CC SANTS,CTT LA UNIÓ,A,895,AYUSO Alejandro,3,Y,7388,FERNANDEZ Carlos,2
CC SANTS,CTT LA UNIÓ,B,319,PEDRÓ Santiago,0,X,14174,RAMÍREZ Rafael,3
CC SANTS,CTT LA UNIÓ,C,618,PANAREDA Jordi,2,Z,14578,GARCIA Santiago,3
CC SANTS,CTT LA UNIÓ,A,895,AYUSO Alejandro,0,X,14174,RAMÍREZ Rafael,3
CC SANTS,CTT LA UNIÓ,C,618,PANAREDA Jordi,3,Y,7388,FERNANDEZ Carlos,0
CC SANTS,CTT LA UNIÓ,B,319,PEDRÓ Santiago,3,Z,14578,GARCIA Santiago,2
CTT SANT QUINTÍ DE MEDIONA,CTT DELS HORTS 2000,A,517,MARTI Josep,3,Y,687,BARCOJO Antonio,0
CTT SANT QUINTÍ DE MEDIONA,CTT DELS HORTS 2000,B,1042,MESEGUE Carles,3,X,525,FERNÁNDEZ Jose,0
CTT SANT QUINTÍ DE MEDIONA,CTT DELS HORTS 2000,C,731,CALVET Jordi,3,Z,196,GUZMÁN Josep Maria,1
CTT SANT QUINTÍ DE MEDIONA,CTT DELS HORTS 2000,A,517,MARTI Josep,3,X,525,FERNÁNDEZ Jose,0
CTT SANT QUINTÍ DE MEDIONA,CTT DELS HORTS 2000,C,731,CALVET Jordi,3,Y,687,BARCOJO Antonio,1
CTT SANT QUINTÍ DE MEDIONA,CTT DELS HORTS 2000,B,1042,MESEGUE Carles,1,Z,196,GUZMÁN Josep Maria,3
CTT CARDEDEU EIG,ALIANÇA LLIÇÀ,A,242,AZCON Joaquin,3,Y,10740,GARRELL Amador,0
CTT CARDEDEU EIG,ALIANÇA LLIÇÀ,B,11724,RODRIGUEZ Xavier,0,X,7149,HUGUET Sergi,3
CTT CARDEDEU EIG,ALIANÇA LLIÇÀ,C,7711,CARRASCO Francisco,2,Z,7632,CHIC David,3
CTT CARDEDEU EIG,ALIANÇA LLIÇÀ,A,242,AZCON Joaquin,2,X,7149,HUGUET Sergi,3
CTT CARDEDEU EIG,ALIANÇA LLIÇÀ,C,7711,CARRASCO Francisco,1,Y,10740,GARRELL Amador,3
CTT CARDEDEU EIG,ALIANÇA LLIÇÀ,B,11724,RODRIGUEZ Xavier,1,Z,7632,CHIC David,3
EL CERCLE TT GRÀCIA,TT PARETS,A,7392,SINAGRA Ariel Dario,1,Y,14204,LOPEZ Alfonso Ramon,3
EL CERCLE TT GRÀCIA,TT PARETS,B,8185,BROIT Kevin,3,X,8391,CARDOZO Sacha Frank,2
EL CERCLE TT GRÀCIA,TT PARETS,C,11229,NERIN Carles,0,Z,3468,MOMPART Jordi,3
EL CERCLE TT GRÀCIA,TT PARETS,A,7392,SINAGRA Ariel Dario,3,X,8391,CARDOZO Sacha Frank,2
EL CERCLE TT GRÀCIA,TT PARETS,C,11229,NERIN Carles,2,Y,14204,LOPEZ Alfonso Ramon,3
EL CERCLE TT GRÀCIA,TT PARETS,B,8185,BROIT Kevin,1,Z,3468,MOMPART Jordi,3
