abc_team,xyz_team,abc_player_letter,abc_player_license,abc_player_name,abc_player_score,xyz_player_letter,xyz_player_license,xyz_player_name,xyz_player_score
LLUÏSOS DE GRÀCIA,CTT DELS HORTS 2000,A,8249,GUALLAR Pau,1,Y,4595,PORTET Joan,3
LLUÏSOS DE GRÀCIA,CTT DELS HORTS 2000,B,12169,RUIZ Martí,3,X,687,BARCOJO Antonio,0
LLUÏSOS DE GRÀCIA,CTT DELS HORTS 2000,C,11365,ESCODA Jofre,3,Z,525,FERNÁNDEZ Jose,1
LLUÏSOS DE GRÀCIA,CTT DELS HORTS 2000,A,8249,GUALLAR Pau,0,X,687,BARCOJO Antonio,3
LLUÏSOS DE GRÀCIA,CTT DELS HORTS 2000,C,11365,ESCODA Jofre,3,Y,4595,PORTET Joan,1
LLUÏSOS DE GRÀCIA,CTT DELS HORTS 2000,B,12169,RUIZ Martí,3,Z,525,FERNÁNDEZ Jose,2
CTT ELS AMICS DE TERRASSA,CTT RIPOLLET,A,851,SERRES Jordi,2,Y,8089,VILALLONGA Nurjan,3
CTT ELS AMICS DE TERRASSA,CTT RIPOLLET,B,4405,CAROL Santiago,3,X,9031,PEÑARANDO Marta,2
CTT ELS AMICS DE TERRASSA,CTT RIPOLLET,C,4911,CATALAN Oriol,3,Z,9026,MORENO Pol,2
CTT ELS AMICS DE TERRASSA,CTT RIPOLLET,A,851,SERRES Jordi,3,X,9031,PEÑARANDO Marta,2
CTT ELS AMICS DE TERRASSA,CTT RIPOLLET,C,4911,CATALAN Oriol,3,Y,8089,VILALLONGA Nurjan,2
CTT ELS AMICS DE TERRASSA,CTT RIPOLLET,B,9121,MIGUEL Jorge,0,Z,9026,MORENO Pol,3
EL CERCLE TT GRÀCIA,FALCONS DE SABADELL A.E.,A,8185,BROIT Kevin,0,Y,7026,CAMPOS Ramon,3
EL CERCLE TT GRÀCIA,FALCONS DE SABADELL A.E.,B,329,CASABONA Oscar,3,X,5587,FERNANDEZ Raul,0
EL CERCLE TT GRÀCIA,FALCONS DE SABADELL A.E.,C,2351,EVANO Pascal,3,Z,7713,FARELL Jordi,1
EL CERCLE TT GRÀCIA,FALCONS DE SABADELL A.E.,A,8185,BROIT Kevin,0,X,5587,FERNANDEZ Raul,3
EL CERCLE TT GRÀCIA,FALCONS DE SABADELL A.E.,C,2351,EVANO Pascal,1,Y,7026,CAMPOS Ramon,3
EL CERCLE TT GRÀCIA,FALCONS DE SABADELL A.E.,B,329,CASABONA Oscar,2,Z,7713,FARELL Jordi,3
